timestamp,solving_id,question_id,user_answer,elapsed_time
1519907827253,1,q8098,d,23000
1519907850832,2,q8074,c,21000
1519907876077,3,q176,c,22000
1519907895614,4,q1279,c,17000
1519908013756,5,q2067,a,38333
1519908014281,5,q2068,d,38333
1519908014866,5,q2069,d,38333
1519908100839,6,q3411,c,27333
1519908101444,6,q3412,c,27333
1519908102096,6,q3413,d,27333
1519908181735,7,q2991,d,25333
1519908182503,7,q2992,b,25333
1519908183218,7,q2993,c,25333
1519908280138,8,q2628,a,31000
1519908280491,8,q2629,d,31000
1519908280790,8,q2630,b,31000
1519908327009,9,q4555,a,44000
1519908356021,10,q4178,c,26000
1519908368854,11,q4761,c,10000
1519908384372,12,q6185,b,13000
1519908417849,13,q6243,d,31000
1519908446694,14,q6442,b,27000
1519908610784,15,q6949,d,40250
1519908611358,15,q6950,a,40250
1519908611843,15,q6951,d,40250
1519908612317,15,q6952,d,40250
1519908873424,16,q7335,d,64750
1519908874257,16,q7336,d,64750
1519908875018,16,q7337,d,64750
1519908875701,16,q7338,d,64750
1519909001309,17,q1016,a,22000
1519909049134,18,q608,b,20000
1519909112715,19,q332,a,20000
1519909168437,20,q11263,a,23000
1519909216015,21,q401,a,14000
1519909257912,22,q1005,c,17000
1519909309466,23,q627,b,15000
1519909357885,24,q295,a,18000
1519909399215,25,q416,a,17000
1519909438437,26,q486,b,14000
1519909723686,27,q5343,c,19000
1519909752762,28,q6255,c,21000
1519909792182,29,q4119,a,25000
1519909813169,30,q9016,c,12000
1519909856083,31,q4462,a,33000
1519909890357,32,q10033,d,25000
1519909972175,33,q4883,c,31000
1519910075152,34,q8915,c,30000
1519910135162,35,q4767,a,9000
1519910197135,36,q6497,d,28000
1519969188219,37,q1340,a,18000
1519969233196,38,q11259,b,19000
1519969285882,39,q1367,c,19000
1519969341523,40,q1058,b,29000
1519969405736,41,q818,a,17000
1519969454788,42,q11262,a,16000
1519969495831,43,q1053,b,16000
1519969562424,44,q887,c,18000
1519969613981,45,q1346,c,19000
1519969674645,46,q11249,b,21000
1519969780208,47,q5327,d,26000
1519969881097,48,q8850,d,33000
1519969982342,49,q5150,c,20000
1519971065456,50,q5282,a,39000
1519971124034,51,q4199,b,32000
1519971166100,52,q8619,d,22000
1519971224865,53,q3708,b,37000
1519971595521,54,q4487,b,25000
1519971628433,55,q4790,b,17000
1519971658766,56,q9941,a,21000
1520254525681,57,q506,b,18000
1520254569548,58,q943,c,16000
1520254610309,59,q439,a,18000
1520254655723,60,q11261,c,19000
1520254699090,61,q644,a,20000
1520254743075,62,q231,c,18000
1520254785998,63,q216,c,17000
1520254826907,64,q1040,a,16000
1520254870980,65,q1292,a,18000
1520254920503,66,q514,a,17000
1520255022832,67,q6163,c,11000
1520255129981,68,q4019,b,30000
1520255247860,69,q6334,a,60000
1520255336047,70,q9930,b,34000
1520255427785,71,q6219,d,42000
1520255515500,72,q5373,a,40000
1520255622633,73,q4775,b,46000
1520255777400,74,q9549,d,20000
1520255861137,75,q4474,b,41000
1520255965950,76,q5289,c,22000
1520346742711,77,q1179,a,22000
1520346769203,78,q787,b,19000
1520346794028,79,q455,a,16000
1520346820890,80,q927,c,14000
1520346846884,81,q845,a,15000
1520346873669,82,q1162,a,19000
1520346893853,83,q683,b,15000
1520346915833,84,q955,a,16000
1520346944973,85,q733,b,18000
1520346973955,86,q1325,b,16000
1520347034172,87,q5435,b,15000
1520347056606,88,q9038,b,16000
1520347085990,89,q6508,a,11000
1520347134242,90,q4831,c,10000
1520347180037,91,q4560,c,19000
1520347205440,92,q9162,c,18000
1520347231385,93,q5667,b,14000
1520347266593,94,q4539,a,13000
1520347315856,95,q3910,a,29000
1520347371253,96,q8944,d,33000
1520432999242,97,q5274,d,29000
1520433019290,98,q4746,d,12000
1520433056296,99,q3909,c,29000
1520433103989,100,q9169,c,33000
1520433138932,101,q3755,c,9000
1520433181733,102,q4205,b,36000
1520433199210,103,q3774,d,10000
1520433222695,104,q8727,c,7000
1520433239370,105,q5219,b,7000
1520433269107,106,q3678,d,21000
1520437310694,107,q4166,d,9000
1520437350651,108,q8190,b,23000
1520437376134,109,q4729,c,9000
1520437413523,110,q6216,c,23000
1520437453238,111,q4820,a,30000
1520437480875,112,q9467,a,15000
1520437505959,113,q4374,a,14000
1520437578295,114,q6261,a,44000
1520437647151,115,q3761,c,48000
1520437704280,116,q8990,b,22000
1520588871196,117,q885,a,15000
1520588898006,118,q406,c,19000
1520588925605,119,q1196,b,15000
1520588951099,120,q722,a,15000
1520588976490,121,q499,b,16000
1520589005766,122,q1119,b,18000
1520589032239,123,q668,c,16000
1520589054432,124,q862,c,17000
1520589089631,125,q677,a,19000
1520589127487,125,q677,a,18000
1520589151684,126,q733,c,18000
1520589178989,127,q1200,c,76000
1520589243575,128,q6466,a,8000
1520589271294,129,q6747,d,18000
1520589335174,130,q5740,b,27000
1520589447757,131,q9842,b,11000
1520589476665,132,q9608,a,21000
1520589506760,133,q3915,c,18000
1520589547250,134,q6184,b,4000
1520589577266,135,q9774,b,20000
1520589608908,136,q3928,b,9000
1520589650909,137,q5060,a,25000
1520672881241,138,q820,b,18000
1520672908631,139,q1182,a,19000
1520672949318,140,q540,b,18000
1520672973221,141,q273,b,17000
1520673019999,142,q1151,b,17000
1520673046663,143,q1273,c,19000
1520673072951,144,q227,c,14000
1520673096123,145,q868,a,15000
1520673117051,146,q1103,a,14000
1520673142796,147,q917,a,13000
1520673197504,148,q6329,a,17000
1520673234838,149,q8495,d,21000
1520673257040,150,q6745,c,12000
1520673318611,151,q6440,c,19000
1520673350306,152,q6185,b,14000
1520673624484,153,q4166,b,2000
1520673633411,154,q6185,c,3000
1520673657565,155,q10105,c,277000
