timestamp,solving_id,question_id,user_answer,elapsed_time
1534646756515,1,q8098,b,21000
1534646780384,2,q8074,b,21000
1534646810057,3,q176,d,27000
1534646842363,4,q1279,c,30000
1534646976940,5,q2067,a,43666
1534646978028,5,q2068,a,43666
1534646979152,5,q2069,b,43666
1548303644869,6,q3411,b,32666
1548303645596,6,q3412,c,32666
1548303646244,6,q3413,b,32666
1548303673179,7,q874,b,24000
1548303892593,8,q4474,c,29000
1548303964821,9,q3928,b,62000
1548304055750,10,q6510,c,81000
1548304096120,11,q8493,a,32000
1548304146929,12,q6255,c,45000
1548304215738,13,q4731,b,60000
1548304241792,14,q6189,d,18000
1548304260356,15,q9471,a,11000
1548304299295,16,q5652,a,29000
1548304361654,17,q4775,b,55000
1549604861220,18,q3935,d,71000
1549605134564,19,q5858,b,80000
1549605416467,20,q4030,b,160000
1549605479596,21,q8707,a,57000
1549605605340,22,q5362,b,84000
1549605765288,23,q5329,a,115000
1549605970989,24,q6497,c,110000
1549606275567,25,q5329,b,12000
1549606288340,26,q6497,d,6000
1549606350511,27,q9796,b,34000
1549606428991,28,q5311,b,39000
1549606761805,29,q4190,d,187000
1549850554635,30,q196,b,23000
1549850580891,31,q168,d,19000
1549850609462,32,q68,b,23000
1549850640230,33,q10954,b,21000
1549850687908,34,q8152,c,23000
1549850733299,35,q8096,d,25000
1549850791635,36,q8085,c,24000
1549850844672,37,q11015,a,19000
1549850874687,38,q8077,d,22000
1549850904468,39,q195,c,23000
1549851418719,40,q818,a,70000
1549851461827,41,q485,c,17000
1549851506941,42,q401,a,16000
1549851535247,43,q11259,a,22000
1549851611034,44,q1350,c,20000
1549851649465,45,q601,c,15000
1549851674301,46,q639,b,19000
1549851707233,47,q11249,b,23000
1549851753533,48,q741,b,17000
1549851791801,49,q200,c,18000
1549867489149,50,q5492,a,19000
1549867550374,51,q9126,b,44000
1549867569535,52,q6053,b,11000
1549867602387,53,q6504,b,15000
1549872944708,54,q3834,d,18000
1549872974015,55,q8984,c,21000
1549872994516,56,q6034,a,14000
1549873055776,57,q4181,d,29000
1549873216269,58,q4469,c,72000
1549873475192,59,q9336,a,47000
1549875080839,60,q6901,a,20750
1549875082231,60,q6902,a,20750
1549875082984,60,q6903,a,20750
1549875083795,60,q6904,c,20750
1549875319089,61,q10642,b,38000
1549875319950,61,q10643,c,38000
1549875320781,61,q10644,a,38000
1549875321926,61,q10645,d,38000
1549900851093,62,q1902,c,40000
1549900851702,62,q1903,d,40000
1549900852302,62,q1904,a,40000
1549901001915,63,q1611,d,31000
1549901002667,63,q1612,d,31000
1549901003484,63,q1613,b,31000
1549901157826,64,q2178,b,27000
1549901158401,64,q2179,d,27000
1549901159198,64,q2180,b,27000
1549901515777,65,q3096,c,37000
1549901516327,65,q3097,c,37000
1549901516769,65,q3098,b,37000
1549901686434,66,q3225,c,29000
1549901687191,66,q3226,a,29000
1549901687993,66,q3227,c,29000
1549901830203,67,q2838,d,22333
1549901831210,67,q2839,d,22333
1549901832396,67,q2840,a,22333
1549957714421,68,q8121,a,19000
1549957763234,69,q11196,d,23000
1549957805308,70,q8082,c,27000
1549957856982,71,q8086,b,22000
1549957886939,72,q8099,a,21000
1549989422340,73,q5676,a,48000
1549989516568,74,q4297,c,80000
1549989568592,75,q4790,b,28000
1549989600508,76,q8604,b,24000
1549989676960,77,q6091,a,47000
1549989715929,78,q5004,b,5000
1549990563481,79,q5724,b,311000
1549990741368,80,q9671,a,124000
1549990829737,81,q4597,a,59000
1549990906328,82,q4733,a,49000
1549992887173,83,q6941,a,50250
1549992888150,83,q6942,a,50250
1549992889096,83,q6943,c,50250
1549992890007,83,q6944,b,50250
1550028587232,84,q11197,c,17000
1550028614282,85,q8148,d,22000
1550028653098,86,q8056,d,30000
1550028686806,87,q8055,d,24000
