timestamp,solving_id,question_id,user_answer,elapsed_time
1542725929780,1,q6074,c,24000
1542725950982,2,q502,b,17000
1542725973838,3,q5754,c,20000
1542725996955,4,q4123,b,20000
1542726016238,5,q5384,c,17000
1542726038054,6,q4813,b,19000
1542726060738,7,q6175,a,19000
1542726090003,8,q6351,d,27000
1542726124871,9,q5248,d,32000
1543503877668,10,q5768,a,48000
1543503963296,11,q3768,a,58000
1543503998305,12,q3930,a,18000
1543504046934,13,q8848,c,34000
1543504099426,14,q4536,a,27000
1543504145622,15,q5600,a,26000
1543504173761,16,q6060,c,16000
1543504199083,17,q10129,b,18000
1543504255073,18,q4076,a,18000
1543504279767,19,q6210,a,7000
1543504351519,20,q4337,b,33000
1543504380812,21,q8819,b,19000
1543504439628,22,q6494,a,34000
1543504493790,23,q8398,c,15000
1543504527936,24,q4849,b,21000
1543504584283,25,q9851,b,26000
1543504601980,26,q4402,a,11000
1543504663343,27,q5738,b,52000
1543504751305,28,q6186,b,71000
1543504797432,29,q9994,b,27000
1543504945794,30,q618,a,18000
1543504985985,31,q650,b,18000
1543505024520,32,q545,a,18000
1543505051923,33,q11262,a,11000
1543505077867,34,q220,c,20000
1543505120834,35,q642,c,15000
1543505143618,36,q1340,a,18000
1543505164965,37,q11259,b,16000
1543505189092,38,q959,b,18000
1543505238376,39,q1146,c,16000
1543505285176,40,q1337,c,15000
1543505311538,41,q295,c,20000
1543505334142,42,q682,c,17000
1543505357749,43,q395,c,18000
1543505378626,44,q1178,c,15000
1543505400271,45,q11249,b,17000
1543505420834,46,q632,b,15000
1543505445779,47,q1185,a,19000
1543505479439,48,q619,a,16000
1543505517454,49,q11263,c,18000
1543505577701,50,q545,a,19000
1543505633318,50,q545,b,17000
1543505654956,51,q959,c,16000
1544102374305,52,q306,a,14000
1544102580990,52,q306,c,17000
1544102627624,53,q220,a,16000
1544102652572,54,q329,b,16000
1544102708676,55,q1071,c,15000
1544102755275,56,q11261,b,18000
1544102820106,57,q722,c,16000
1544103044811,58,q306,c,13000
1544103067421,59,q722,a,18000
1544103092089,60,q557,a,19000
1544103197639,61,q848,c,15000
1544103232517,62,q205,a,16000
1544103306228,63,q391,a,18000
1544103359309,64,q778,a,16000
1544105809360,65,q4468,d,21000
1544105869223,66,q5694,b,6000
1544105914771,67,q4474,b,10000
1544105965686,68,q10325,a,41000
1544106016196,69,q6466,a,18000
1544106031585,70,q6139,a,8000
1544106097396,71,q5330,b,24000
1544106136609,72,q8921,c,25000
1544106170292,73,q3928,b,19000
1544106207462,74,q5289,c,18000
1544195266723,75,q5774,a,38000
1544195302120,76,q10159,d,21000
1544195341156,77,q4018,b,26000
1544195399746,78,q6754,a,43000
1544195483661,79,q5313,b,21000
1544195747942,80,q6494,c,10000
1544195763292,81,q5313,c,10000
1544195800650,82,q8718,b,28000
1544195833775,83,q5639,b,21000
1544195882826,84,q5334,d,36000
1544195935888,85,q5646,c,36000
1544195977583,86,q10286,a,18000
1544196043986,87,q275,c,15000
1544196068279,88,q552,b,19000
1544196093455,89,q586,a,18000
1544196157346,90,q477,a,19000
1544196206695,91,q980,a,18000
1544196238301,92,q1396,b,15000
1544196276762,93,q273,b,17000
1544196304337,94,q982,b,20000
