timestamp,solving_id,question_id,user_answer,elapsed_time
1571586436000,1,q3967,d,19000
1571586495000,2,q4618,c,52000
1571586546000,3,q9968,d,48000
1571586589000,4,q4043,c,40000
1571586621000,5,q8790,c,29000
1571586654000,6,q4597,a,29000
1571586691000,7,q5492,a,30000
1571586907000,8,q1041,a,19000
1571586936000,9,q854,a,17000
1571586962000,10,q634,c,17000
1571586994000,11,q739,c,15000
1571587207000,11,q739,a,21000
1571587239000,12,q854,a,16000
1571587278000,13,q210,c,26000
1571587305000,14,q894,b,15000
1571587330000,15,q240,b,18000
1571587360000,16,q408,c,16000
1571587391000,17,q1123,c,16000
1571587424000,18,q590,c,17000
1571587496000,19,q9102,b,26000
1571587555000,20,q5321,b,34000
1571587600000,21,q5998,c,28000
1571587642000,22,q6074,a,21000
1571587685000,23,q6164,a,34000
1571587733000,24,q8600,b,35000
1571587775000,25,q5075,b,25000
1571587827000,26,q8834,c,39000
1571587874000,27,q4557,b,22000
1571587925000,28,q8594,c,41000
1571589883000,29,q7542,c,57800
1571589883000,29,q7544,b,57800
1571589883000,29,q7540,d,57800
1571589883000,29,q7543,b,57800
1571589883000,29,q7541,b,57800
1571590547000,30,q7613,b,122400
1571590547000,30,q7616,c,122400
1571590547000,30,q7614,d,122400
1571590547000,30,q7617,d,122400
1571590547000,30,q7615,c,122400
1571590989000,31,q7853,d,79000
1571590989000,31,q7855,d,79000
1571590989000,31,q7852,c,79000
1571590989000,31,q7854,d,79000
1571590989000,31,q7851,b,79000
1571591245000,32,q11548,a,45750
1571591245000,32,q11549,b,45750
1571591245000,32,q11547,d,45750
1571591245000,32,q11550,d,45750
1571591567000,33,q6880,b,62000
1571591567000,33,q6879,b,62000
1571591567000,33,q6878,b,62000
1571591567000,33,q6877,d,62000
1571591836000,34,q10753,c,55250
1571591836000,34,q10755,a,55250
1571591836000,34,q10752,a,55250
1571591836000,34,q10754,d,55250
1571591994000,35,q10661,b,23500
1571591994000,35,q10658,d,23500
1571591994000,35,q10659,b,23500
1571591994000,35,q10660,b,23500
1571592143000,36,q763,b,19000
1571592178000,37,q705,c,24000
1571592207000,38,q919,a,19000
1571592232000,39,q1338,b,16000
1571592261000,40,q856,a,19000
1571592289000,41,q784,a,17000
1571592317000,42,q1175,c,16000
1571592357000,43,q406,a,26000
1571592386000,44,q1392,c,17000
1571592412000,45,q641,a,19000
1571592437000,46,q949,a,17000
1571592460000,47,q1195,c,15000
1571592515000,48,q4467,a,19000
1571592581000,49,q5691,a,56000
1571592630000,50,q6057,c,29000
1571592686000,51,q6255,c,49000
1571592747000,52,q17241,b,40000
1571592793000,53,q9814,d,26000
1571592820000,54,q8824,d,9000
1571592846000,55,q8388,b,19000
1571592881000,56,q10204,d,23000
1571592926000,57,q5574,d,28000
1571593005000,58,q9805,d,39000
1571593041000,59,q8596,d,22000
1571593108000,60,q4317,c,52000
1571593167000,61,q6340,a,36000
1571593224000,62,q5246,a,36000
1571616733000,63,q10976,b,34000
1571616752000,64,q11138,a,9000
1571616820000,64,q11138,b,12000
1571616846000,65,q11156,d,20000
1571616880000,66,q190,a,26000
1571616918000,67,q10954,d,23000
1571616957000,68,q7,c,23000
1571616998000,69,q8057,b,23000
1571617025000,70,q11083,a,20000
1571617066000,71,q11022,d,21000
1571617104000,72,q11012,b,21000
1571617148000,73,q8162,d,25000
1571617187000,74,q10980,d,26000
1571617218000,75,q11192,d,21000
1571617248000,76,q77,c,23000
1571617274000,77,q56,c,18000
1571617302000,78,q11133,a,21000
1571617340000,79,q8143,c,16000
1571617366000,80,q10974,a,19000
1571617411000,81,q10978,b,25000
1571617443000,82,q11077,b,22000
1571617519000,83,q5492,a,20000
1571617564000,84,q8790,d,40000
1571617597000,85,q240,b,17000
1571617623000,86,q6164,a,18000
1571617649000,87,q6074,a,20000
1571617829000,88,q10974,c,19000
1571617851000,89,q11022,c,16000
1571617895000,90,q11012,c,21000
1571617924000,91,q11083,d,21000
1571669442000,92,q3277,b,41000
1571669443000,92,q3278,b,41000
1571669443000,92,q3276,a,41000
1571669605000,93,q2904,a,34000
1571669605000,93,q2905,a,34000
1571669605000,93,q2906,d,34000
1571669750000,94,q11274,b,35333
1571669750000,94,q11273,b,35333
1571669750000,94,q11272,a,35333
1571669868000,95,q2702,a,30333
1571669868000,95,q2700,d,30333
1571669868000,95,q2701,d,30333
1571670029000,96,q2938,c,38000
1571670029000,96,q2937,a,38000
1571670029000,96,q2939,d,38000
1571670173000,97,q1789,a,33000
1571670173000,97,q1790,b,33000
1571670173000,97,q1788,a,33000
1571670317000,98,q1575,d,27666
1571670317000,98,q1577,b,27666
1571670317000,98,q1576,d,27666
1571670423000,99,q2406,a,25000
1571670423000,99,q2408,d,25000
1571670423000,99,q2407,d,25000
1571670547000,100,q1870,d,32666
1571670547000,100,q1869,a,32666
1571670547000,100,q1871,a,32666
1571670722000,101,q2382,a,28333
1571670722000,101,q2383,d,28333
1571670722000,101,q2384,b,28333
1571670869000,102,q1041,c,15000
1571670895000,103,q634,c,17000
1571670919000,104,q854,b,16000
1571670946000,105,q210,a,19000
1571670966000,106,q1123,c,14000
1571670990000,107,q763,b,17000
1571671014000,108,q705,a,18000
1571671031000,109,q784,b,11000
1571671062000,110,q1175,a,21000
1571671090000,111,q10976,a,21000
1571671117000,112,q10954,b,22000
1571671147000,113,q7,d,21000
1571671178000,114,q8057,a,23000
1571671212000,115,q8162,d,25000
1571671261000,116,q10980,a,23000
1571671325000,117,q8102,a,23000
1571671355000,118,q8140,b,20000
1571671382000,119,q11034,d,22000
1571671406000,120,q11006,a,18000
1571671433000,121,q8091,d,22000
1571671462000,122,q10988,a,20000
1571671490000,123,q165,b,22000
1571671517000,124,q17730,a,20000
1571671544000,125,q11119,c,20000
1571671575000,126,q108,a,24000
1571671606000,127,q11035,b,21000
1571671641000,128,q64,b,27000
1571671670000,129,q11040,d,19000
1571671712000,130,q10986,d,19000
1571671755000,131,q8092,b,24000
1571671792000,132,q115,b,27000
1571671824000,133,q8097,b,23000
1571671857000,134,q11177,d,20000
1571671893000,135,q8115,a,26000
1571671928000,136,q10950,c,23000
1571671959000,137,q166,d,24000
1571671990000,138,q11238,d,18000
1571672008000,139,q171,a,8000
1571672064000,140,q46,a,22000
1571672101000,141,q65,b,22000
1571672129000,142,q70,c,23000
1571672161000,143,q11210,b,20000
1571672198000,144,q40,a,23000
1571672228000,145,q10970,c,21000
1571672263000,146,q11094,c,20000
1571672340000,147,q780,b,17000
1571672369000,148,q1182,a,17000
1571672397000,149,q11261,a,17000
1571672440000,150,q18092,c,18000
1571672463000,151,q297,b,16000
1571672486000,152,q399,a,16000
1571672515000,153,q1295,c,20000
1571672545000,154,q17871,a,18000
1571672579000,155,q439,c,19000
1571672602000,156,q808,a,17000
1571672648000,157,q751,a,16000
1571672671000,158,q17935,c,17000
1571672700000,159,q1203,a,17000
1571672728000,160,q1315,b,19000
1571672758000,161,q1370,c,15000
1571672928000,162,q2225,b,41000
1571672928000,162,q2224,d,41000
1571672928000,162,q2223,d,41000
1571673044000,163,q1408,c,29000
1571673044000,163,q1409,c,29000
1571673044000,163,q1407,a,29000
1571673145000,164,q2190,d,25000
1571673145000,164,q2191,a,25000
1571673145000,164,q2192,b,25000
1571673241000,165,q2258,d,23666
1571673241000,165,q2256,c,23666
1571673241000,165,q2257,c,23666
1571673357000,166,q1924,a,32000
1571673357000,166,q1925,a,32000
1571673357000,166,q1923,c,32000
1571673503000,167,q4411,a,32000
1571673585000,168,q5759,c,23000
1571673625000,169,q3912,a,31000
1571673676000,170,q3838,c,14000
1571673704000,171,q5780,b,12000
1571673736000,172,q17330,a,24000
1571673769000,173,q5761,c,9000
1571673791000,174,q6516,b,13000
1571673811000,175,q4353,c,11000
1571673842000,176,q6443,d,19000
1571673940000,177,q10108,c,54000
1571673972000,178,q5773,b,18000
1571674013000,179,q9798,d,31000
1571674077000,180,q6072,d,34000
1571674114000,181,q5663,b,30000
1571674167000,182,q9472,b,21000
1571674209000,183,q9571,d,32000
1571674255000,184,q9774,b,30000
1571674282000,185,q6054,c,20000
1571674329000,186,q4539,a,37000
1571674563000,187,q10640,d,44750
1571674563000,187,q10639,c,44750
1571674563000,187,q10641,a,44750
