timestamp,solving_id,question_id,user_answer,elapsed_time
1517449035616,1,q8098,b,19000
1517449057662,2,q8074,d,19000
1517449078992,3,q176,b,19000
1517449097278,4,q1279,c,16000
1517449178038,5,q2069,c,14333
1517449178080,5,q2067,d,14333
1517449178101,5,q2068,a,14333
1517449253041,6,q3411,d,11666
1517449253074,6,q3413,b,11666
1517449253082,6,q3412,a,11666
1517449318860,7,q2991,d,10333
1517449318907,7,q2992,b,10333
1517449320118,7,q2993,d,10333
1517449401054,8,q2628,c,9000
1517449401106,8,q2630,c,9000
1517449401108,8,q2629,c,9000
1517449425414,9,q4555,d,21000
1517449447850,10,q4178,d,20000
1517449468601,11,q4761,b,18000
1517449492249,12,q6185,a,21000
1517449511843,13,q6243,b,18000
1517449540220,14,q6442,b,26000
1517449672425,15,q6952,d,32250
1517449672436,15,q6951,d,32250
1517449672451,15,q6950,b,32250
1517449672491,15,q6949,b,32250
1517449888402,16,q7335,b,53000
1517449888418,16,q7338,b,53000
1517449888444,16,q7337,c,53000
1517449889117,16,q7336,c,53000
1553905620598,17,q188,c,23000
1553905671749,18,q8061,b,21000
1553905716649,19,q8054,a,30000
1553905780632,20,q11142,c,20000
1553905832457,21,q99,b,23000
1553905958156,22,q8178,c,22000
1553906019915,23,q174,c,27000
1553906085522,24,q10993,b,21000
1553906111031,25,q1,b,20000
1553906144133,26,q38,a,21000
1553906245654,27,q569,a,16000
1553906290149,28,q631,a,15000
1553906314491,29,q745,b,16000
1553906376108,30,q11259,b,22000
1553906421382,31,q333,c,18000
1553906478724,32,q1170,a,18000
1553906541768,33,q1345,b,26000
1553906588411,34,q11262,a,17000
1553906645385,35,q273,b,18000
1553906690435,36,q494,b,20000
1553906741185,37,q792,b,22000
1553906793614,38,q11263,b,18000
1553906843400,39,q1176,a,18000
1553906894400,40,q1003,b,19000
1553906952741,41,q218,b,27000
1553907004127,42,q11261,b,23000
1553907086877,43,q794,c,18000
1553907129663,44,q1299,b,16000
1553907172643,45,q487,c,16000
1553907197521,46,q295,c,17000
1553907243764,47,q970,a,18000
1553907490111,48,q745,a,17000
1553907547945,49,q970,b,16000
1553907596846,50,q315,a,17000
1553907625094,51,q461,b,15000
1553907696770,52,q11249,b,21000
1553907745160,53,q981,c,19000
1553907805633,54,q269,c,16000
1553907839204,55,q858,b,17000
1553907873371,56,q523,c,16000
1553907915802,57,q1315,b,26000
1553907977885,58,q401,a,16000
1553908147581,59,q2401,d,27333
1553908147593,59,q2402,b,27333
1553908147788,59,q2400,d,27333
1553908229507,60,q2047,b,21667
1553908229540,60,q2048,a,21667
1553908229636,60,q2046,a,21667
1553908409669,61,q1786,d,30000
1553908409730,61,q1785,b,30000
1553908409837,61,q1787,b,30000
1553908657015,62,q2005,c,27000
1553908657020,62,q2006,c,27000
1553908657034,62,q2004,b,27000
1553908932861,63,q1877,c,25667
1553908932883,63,q1876,d,25667
1553908932918,63,q1875,a,25667
1553909195621,64,q1688,c,23333
1553909195650,64,q1686,a,23333
1553909195775,64,q1687,b,23333
1553909487372,65,q1860,a,34333
1553909487377,65,q1861,a,34333
1553909487383,65,q1862,a,34333
1553909804120,66,q2079,b,21333
1553909804128,66,q2080,c,21333
1553909804163,66,q2081,a,21333
1553909886029,67,q1709,b,25000
1553909886032,67,q1707,c,25000
1553909886103,67,q1708,a,25000
1553909979022,68,q2180,d,24000
1553909979040,68,q2178,b,24000
1553909979044,68,q2179,a,24000
1553910210551,69,q3092,b,25667
1553910210568,69,q3091,b,25667
1553910210618,69,q3090,b,25667
1553910488511,70,q2984,c,23000
1553910488560,70,q2982,c,23000
1553910488581,70,q2983,a,23000
1553910756719,71,q3290,d,22000
1553910756799,71,q3289,c,22000
1553910756839,71,q3288,c,22000
1553910971695,72,q3168,a,22333
1553910971735,72,q3169,a,22333
1553910971750,72,q3170,b,22333
1553911293943,73,q3591,d,29000
1553911293976,73,q3592,c,29000
1553911293997,73,q3593,b,29000
1553911451844,74,q2762,c,26333
1553911451879,74,q2760,a,26333
1553911451883,74,q2761,c,26333
1553911816059,75,q2754,c,30000
1553911816095,75,q2756,a,30000
1553911816312,75,q2755,b,30000
1553912114948,76,q11293,c,26000
1553912114957,76,q11294,b,26000
1553912114961,76,q11295,d,26000
1553912263963,77,q3344,c,25000
1553912263982,77,q3342,b,25000
1553912264299,77,q3343,d,25000
1553912765032,78,q2760,c,25000
1553912765072,78,q2762,c,25000
1553912765469,78,q2761,a,25000
1553912913374,79,q3197,b,28667
1553912913385,79,q3196,a,28667
1553912913406,79,q3195,a,28667
1553920342712,80,q10022,a,21000
1553920479911,81,q4318,d,30000
1553920559583,82,q4096,d,45000
1553920726521,83,q9113,b,20000
1553920837346,84,q4157,d,11000
1553920862610,85,q3935,b,16000
1553920973752,86,q4360,b,10000
1553921019205,87,q9924,c,29000
1553921065187,88,q6494,d,24000
1553921471954,89,q5103,b,10000
1553921505859,90,q5650,d,13000
1553921541876,91,q9172,b,28000
1553921571806,92,q4757,c,23000
1553921814041,93,q5738,a,51000
1553922124521,94,q4159,c,16000
1553922359167,95,q8605,c,23000
1553922485842,96,q4539,a,41000
1553922541631,97,q4540,c,7000
1553922582839,98,q8482,b,34000
1553922641067,99,q8568,a,14000
1553922693714,100,q5682,d,45000
1553922994982,101,q6041,a,22000
1553923068191,102,q3745,a,29000
1553923144450,103,q9348,b,48000
1553923305150,104,q4273,c,24000
1553923421369,105,q4573,b,20000
1553923467821,106,q5598,b,39000
1553923574885,107,q9832,a,64000
1553923743554,108,q6480,c,12000
1553923760789,109,q4783,a,9000
1553923813112,110,q5786,d,35000
1553923858097,111,q8497,a,19000
1553924003723,112,q3828,b,8000
1553924039048,113,q5489,d,27000
1553924068326,114,q5250,c,22000
1553924144555,115,q9173,c,25000
1553924324842,116,q5676,c,5000
1553924351162,117,q5459,b,17000
1553924379832,118,q6370,b,22000
1553924418559,119,q9530,d,31000
1553924530770,120,q6740,c,36000
1553924593283,121,q6134,d,26000
1553925188335,122,q4159,b,9000
1553925246905,123,q6134,a,52000
1553925290274,124,q5274,c,16000
1553925333676,125,q9690,b,32000
1553925369726,126,q4896,d,28000
1553925409185,127,q6133,a,10000
1553925448517,128,q3665,b,32000
1553925499696,129,q9493,d,42000
1553925594842,130,q3928,b,23000
1553925635199,131,q4469,b,34000
1553925694398,132,q6228,b,31000
1553925782768,133,q9747,d,19000
1553925804815,134,q5004,b,15000
1553925836644,135,q6059,d,20000
1553925886884,136,q4030,c,42000
1553925919513,137,q9189,c,25000
1553925948894,138,q6143,c,21000
1553925976924,139,q4476,c,21000
1553926046680,140,q4765,a,35000
1553926142125,141,q10124,a,29000
1553926199025,142,q5045,c,9000
1553926251151,143,q5743,d,30000
1553926308011,144,q4536,a,32000
1553926370010,145,q8114,a,21000
1553926397429,146,q11185,a,21000
1553926434476,147,q8152,c,20000
1553926517452,148,q151,c,25000
1553926616971,149,q133,b,22000
1553926643507,150,q11201,b,20000
1553926690598,151,q100,c,19000
1553926723563,152,q114,b,26000
1553926785054,153,q8095,b,21000
1553926815879,154,q11208,b,25000
1553986226933,155,q49,b,44000
1553986315892,156,q8111,c,22000
1553986348455,157,q8081,a,24000
1553986384463,158,q11117,a,21000
1553986423405,159,q156,a,22000
1553986456415,160,q113,d,22000
1553986484095,161,q8154,b,22000
1553986512028,162,q11086,b,23000
1553986565093,163,q166,c,33000
1553986620314,164,q179,c,20000
1553986678390,165,q1179,a,28000
1553986735675,166,q748,a,17000
1553986756570,167,q1096,b,16000
1553986780350,168,q862,c,18000
1553986807504,169,q718,c,23000
1553986832731,170,q485,b,17000
1553986882168,171,q205,a,18000
1553986910564,172,q614,b,22000
1553987296629,173,q745,a,17000
1553987332509,174,q614,c,20000
1553987401865,175,q1148,b,13000
1553987425060,176,q876,b,18000
1553987455689,177,q959,c,17000
1553987507882,178,q1243,b,19000
1553987536635,179,q830,b,18000
1553987565755,180,q1171,b,16000
1553987591302,181,q611,b,20000
1553987640347,182,q1079,b,16000
1553987661500,183,q885,c,16000
1553987701003,184,q1093,b,17000
1553987725919,185,q1215,b,15000
1553987750459,186,q1340,a,20000
1553987776263,187,q661,a,19000
1553987818328,188,q1188,c,18000
1553987845906,189,q882,c,18000
1553987880782,190,q723,b,19000
1553987926946,191,q512,c,22000
1553987953734,192,q805,b,14000
1553987978806,193,q477,b,17000
1553988020058,194,q923,b,16000
1553988045689,195,q1036,b,19000
