timestamp,solving_id,question_id,user_answer,elapsed_time
1531675237022,1,q8098,d,22000
1531675260559,2,q8074,a,21000
1531675279447,3,q176,b,16000
1531675298207,4,q1279,c,16000
1531675398841,5,q2067,a,32000
1531675399267,5,q2068,d,32000
1531675399710,5,q2069,d,32000
1531675490929,6,q3411,a,28666
1531675491299,6,q3412,c,28666
1531675491678,6,q3413,b,28666
1531675561615,7,q2991,a,21666
1531675562299,7,q2992,c,21666
1531675563019,7,q2993,c,21666
1531675658413,8,q2628,a,30000
1531675658885,8,q2629,d,30000
1531675659395,8,q2630,a,30000
1531675665030,9,q4555,b,4000
1531675674711,10,q4178,c,8000
1531675694695,11,q4761,d,18000
1531675721006,12,q6185,c,24000
1531675729136,13,q6243,d,6000
1531675741788,14,q6442,d,11000
1531675847735,15,q6981,b,25750
1531675848461,15,q6982,c,25750
1531675848997,15,q6983,c,25750
1531675849553,15,q6984,d,25750
1531676005242,16,q7335,b,38250
1531676005688,16,q7336,a,38250
1531676006117,16,q7337,d,38250
1531676006551,16,q7338,c,38250
1531676074000,17,q5390,c,5000
1531676101913,18,q5401,a,21000
1531676169396,19,q4058,a,7000
1531676208034,20,q9105,b,4000
1531676273733,21,q8482,a,14000
1531676285322,22,q4856,a,3000
1531676298452,23,q4476,b,4000
1531676341190,24,q8523,b,17000
1531676433626,25,q3935,b,10000
1531676506886,26,q6236,b,13000
1531758927437,27,q4539,b,31000
1531758965664,28,q9723,b,17000
1531759015506,29,q3788,d,21000
1531759030465,30,q3961,a,6000
1531759056683,31,q4112,d,14000
1531759098955,32,q9519,a,17000
1531759151706,33,q6224,a,5000
1531759221576,34,q9598,c,28000
1531759236840,35,q3774,a,7000
1531759249184,36,q10121,d,3000
1531759308145,37,q601,c,14000
1531759346942,38,q941,b,15000
1531759371508,39,q387,b,17000
1531759464303,40,q11261,b,19000
1531759576022,41,q741,b,15000
1531759646819,42,q722,a,24000
1531759699778,43,q818,a,18000
1531759758194,44,q11263,c,21000
1531759820698,45,q1096,b,15000
1531759850950,46,q325,c,15000
1531872292986,47,q5761,d,26000
1531872332307,48,q4536,a,16000
1531872343606,49,q5043,d,4000
1531872355731,50,q9768,b,3000
1531872373524,51,q5331,a,10000
1531872397954,52,q4553,d,15000
1531872409465,53,q5345,c,4000
1531872432310,54,q9054,b,14000
1531872469475,55,q6261,a,30000
1531872496376,56,q4597,a,20000
1531919291609,57,q1068,c,16000
1531919322206,58,q11259,b,18000
1531919381978,59,q920,a,18000
1531919438065,60,q778,c,16000
1531919498527,61,q1366,c,18000
1531919535831,62,q11249,b,15000
1531919773259,63,q707,a,19000
1531919814468,64,q271,a,20000
1531919905572,65,q647,c,18000
1531919946219,66,q11262,c,17000
1532073840812,67,q4839,b,2000
1532073899716,68,q8185,a,9000
1532073941973,69,q3684,a,24000
1532074010220,70,q4468,c,45000
1532074036044,71,q6495,a,6000
1532074055639,72,q9506,b,13000
1532074106702,73,q3738,b,31000
1532074131463,74,q4249,c,7000
1532074159670,75,q6490,c,11000
1532074179964,76,q8508,c,8000
1532074222827,76,q8508,c,3000
1532074230600,77,q6490,a,2000
1532074237504,78,q4249,b,2000
1532074247503,79,q3738,a,2000
1532074297956,80,q795,c,22000
1532074316015,81,q1149,b,12000
1532074338216,82,q599,c,16000
1532074395160,83,q295,c,15000
1532074437083,84,q862,c,17000
1532074507928,85,q806,a,21000
1532074559916,86,q639,b,19000
1532074616549,87,q945,a,15000
1532074668038,88,q281,b,19000
1532074713299,88,q281,c,12000
1532074737799,89,q778,b,17000
1532074759072,90,q957,b,15000
1532264315871,91,q4775,b,13000
1532264332838,92,q6139,a,7000
1532264374471,93,q5233,a,20000
1532264402843,94,q9146,a,20000
1532264424387,95,q4357,b,3000
1532264441178,96,q5741,c,8000
1532264470811,97,q5603,a,6000
1532264488672,98,q8887,d,9000
1532264509644,99,q4385,a,13000
1532264528872,100,q5046,b,3000
1532311223527,101,q5724,b,4000
1532311253561,102,q8610,b,21000
1532311294515,103,q4166,c,23000
1532311360622,103,q4166,b,7000
1532311370363,104,q4539,a,3000
1532311384173,105,q9608,a,9000
1532311405676,106,q4082,a,11000
1532311420582,107,q9777,b,3000
1532311434806,108,q5648,b,7000
1532311457332,109,q5759,c,9000
1532311474679,110,q4028,b,9000
1532311489673,111,q8183,c,6000
1532366820716,112,q5667,b,11000
1532366855079,113,q4474,b,6000
1532366870063,114,q4621,c,8000
1532366912586,115,q9920,a,35000
1532366928208,116,q5286,c,4000
1532366960912,117,q5682,c,25000
1532366981795,118,q6115,c,12000
1532367012534,119,q9707,a,22000
1532367039476,120,q3947,b,20000
1532367073163,121,q3821,b,3000
1532455473106,122,q5772,b,15000
1532455497697,123,q8780,a,14000
1532455539910,124,q5284,c,8000
1532455552460,125,q4509,b,5000
1532455579521,126,q3795,a,5000
1532455606268,127,q8552,a,16000
1532455614970,128,q5678,b,2000
1532455650304,129,q6416,b,28000
1532455667179,130,q4833,d,11000
1532455692025,131,q10106,d,17000
1532535265152,132,q5054,a,13000
1532535282091,133,q4049,b,9000
1532535293740,134,q4783,a,3000
1532535317078,135,q9808,b,15000
1532535334853,136,q5319,c,7000
1532535379379,137,q8692,b,19000
1532535449856,138,q3684,d,6000
1532535459582,139,q8692,a,4000
1532535489516,140,q5282,b,25000
1532535518166,141,q9052,b,14000
1532535571818,142,q4113,b,28000
1532535638999,143,q6071,a,25000
1532561058383,144,q333,b,19000
1532561083550,145,q1323,a,15000
1532561115122,146,q670,a,22000
1532561136215,147,q1184,b,15000
1532561157247,148,q1232,b,15000
1532561182711,149,q1125,c,16000
1532561203295,150,q467,b,15000
1532561225171,151,q370,c,15000
1532561246760,152,q662,c,16000
1532561267103,153,q1205,c,14000
1532617458972,154,q4498,c,2000
1532617491659,155,q9993,d,23000
1532617521010,156,q5255,d,17000
1532617545277,157,q4491,d,16000
1532617558444,158,q3915,c,4000
1532617582572,159,q9464,b,18000
1532617604715,160,q6434,a,5000
1532617625869,161,q4037,b,13000
1532617663001,162,q4785,c,22000
1532617687430,163,q8721,d,11000
1532724498240,164,q4041,d,8000
1532724522746,165,q4297,b,17000
1532724555711,166,q6087,a,14000
1532724586508,167,q9518,d,22000
1532724604852,168,q4617,d,11000
1532724628389,169,q6186,d,17000
1532724656448,170,q4769,b,15000
1532724678270,171,q9982,a,10000
1532724690957,172,q5777,c,3000
1532724705856,173,q4276,d,6000
1532878243355,174,q4533,c,14000
1532878261560,175,q5832,b,12000
1532878274154,176,q4903,c,6000
1532878293711,177,q5657,a,12000
1532878348973,178,q4519,a,43000
1532878364600,179,q10303,c,10000
1532878385067,180,q6430,c,6000
1532878407838,181,q9578,a,16000
1532878435935,182,q5348,d,11000
1532878452719,183,q9557,b,9000
1532966420943,184,q6494,d,10000
1532966436799,185,q4320,b,5000
1532966458007,186,q5323,b,13000
1532966476810,187,q6132,b,13000
1532966561132,188,q4205,d,8000
1532966571160,189,q4760,a,4000
1532966582466,190,q3689,d,4000
1532966600977,191,q9155,c,12000
1532966732115,192,q6255,c,38000
1532966757090,193,q6074,c,13000
1533027196368,194,q252,b,20000
1533027214388,195,q350,a,10000
1533027232231,196,q1388,b,12000
1533027251113,197,q1350,b,14000
1533027270911,198,q461,c,15000
1533027322554,198,q461,b,13000
1533027343568,199,q333,c,17000
1533027356489,200,q289,a,8000
1533027396276,200,q289,b,5000
1533027418291,201,q461,a,16000
1533027443562,202,q494,a,12000
1533102267885,203,q6074,b,7000
1533102333312,204,q9578,a,34000
1533139411699,205,q4596,a,16000
1533139457752,206,q9180,c,19000
1533139521724,207,q5218,a,13000
1533139532578,208,q5649,b,3000
1533139566517,208,q5649,d,4000
1533139576361,209,q5648,d,3000
1533139597885,210,q3997,c,15000
1533139618369,211,q8750,b,14000
1533139642873,212,q5060,c,4000
1533139655381,213,q5103,d,4000
1533139676681,214,q5257,c,2000
1533139697653,215,q8737,d,14000
1533139750554,216,q5319,c,6000
1533139769635,217,q4555,a,14000
1533139819680,218,q6186,b,22000
1533139847912,219,q4385,a,5000
1533139858843,220,q3961,a,5000
1533139873485,221,q9993,d,8000
1533139890059,222,q9768,b,4000
1533139902189,223,q5667,b,8000
1533304526204,224,q4202,b,7000
1533304539971,225,q4490,b,8000
1533304574086,226,q3699,a,26000
1533304602342,227,q9499,d,17000
1533304641324,228,q5309,a,14000
1533304664600,229,q5405,a,11000
1533304687264,230,q5388,c,11000
1533304715615,231,q8772,b,19000
1533304738124,232,q3983,c,4000
1533304759235,233,q5044,d,12000
1533304825244,234,q271,b,19000
1533304842985,235,q494,a,10000
1533304868772,236,q333,c,17000
1533304895074,237,q1121,b,13000
1533304917275,238,q547,a,15000
1533304939925,239,q554,c,16000
1533304981560,240,q616,c,16000
1533305003707,241,q1317,a,16000
1533305036352,242,q1206,c,16000
1533305059191,243,q477,b,17000
1533305091135,244,q897,a,14000
1533305117669,245,q901,b,17000
1533305138584,246,q1093,b,14000
1533305160200,247,q878,a,15000
1533305179839,248,q600,a,8000
1533305210151,249,q202,c,21000
1533353431120,250,q6193,a,24000
1533353448880,251,q9915,b,11000
1533353467124,252,q4535,c,12000
1533353483570,253,q3966,a,10000
1533353511835,254,q6352,b,6000
1533353562323,255,q9338,b,10000
1533353619446,256,q4467,a,19000
1533353642330,257,q5068,a,14000
1533353672753,258,q9612,b,23000
1533353694487,259,q9735,b,8000
1533454239330,260,q5771,b,12000
1533454249422,261,q3835,b,3000
1533454274154,262,q6187,a,14000
1533454310489,263,q10261,c,11000
1533454331151,264,q4633,a,6000
1533454343762,265,q3928,b,5000
1533454383657,266,q5779,d,30000
1533454418522,267,q9371,c,28000
1533454495630,268,q5247,a,36000
1533454536702,269,q8668,a,25000
1533486787221,270,q8653,c,44000
1533486817933,271,q8984,c,8000
1533486844422,272,q4300,c,19000
1533486887638,273,q4029,c,11000
1533486907690,274,q3678,d,14000
1533486941783,275,q10100,a,26000
1533486997795,276,q6390,b,31000
1533487030120,277,q6523,c,3000
1533487071246,278,q3899,a,34000
1533487143425,279,q9404,c,30000
1533487315692,280,q6352,a,4000
1533487341622,281,q5309,a,5000
1533573032318,282,q4163,d,19000
1533573093675,282,q4163,b,2000
1533573103958,283,q4205,b,2000
1533573132341,284,q5615,c,23000
1533573172728,285,q5530,b,15000
1533573195077,286,q8959,a,14000
1533573242243,287,q6454,c,5000
1533573302688,288,q5694,c,54000
1533573347222,289,q4686,a,5000
1533573384082,290,q8724,b,28000
1533573440338,291,q3909,b,39000
1533573485052,292,q4561,b,4000
1533655788100,293,q4168,a,10000
1533655854509,294,q9138,c,44000
1533655881819,295,q6113,c,7000
1533655904449,296,q5030,c,16000
1533655923538,297,q5780,b,9000
1533656276972,298,q9749,c,20000
1533656297080,299,q5568,a,4000
1533656311024,300,q5768,c,4000
1533656341264,301,q5262,a,22000
1533656376401,302,q9072,d,7000
1533742521402,303,q5973,c,12000
1533742545384,304,q6388,c,10000
1533742567323,305,q6536,c,13000
1533742578442,306,q10105,b,4000
1533742596692,307,q6745,c,10000
1533742611950,308,q5313,d,9000
1533742641827,309,q6527,d,11000
1533742668976,310,q8937,d,20000
1533742701806,311,q4711,c,17000
1533742756809,312,q4603,d,19000
1533742799657,313,q1291,b,15000
1533742830213,314,q751,c,19000
1533742861199,315,q870,c,18000
1533742895523,316,q230,b,22000
1533742927883,317,q249,b,12000
1533742953968,318,q1249,c,19000
1533743011054,319,q685,c,17000
1533743040934,320,q1173,b,14000
