timestamp,solving_id,question_id,user_answer,elapsed_time
1535826630713,1,q8098,b,21000
1535826668619,2,q8074,d,35000
1535826697031,3,q176,c,26000
1535826720320,4,q1279,c,21000
1535826836327,5,q2067,a,37333
1535826836584,5,q2068,a,37333
1535826836792,5,q2069,d,37333
1535826914863,6,q3411,c,24666
1535826915331,6,q3412,c,24666
1535826915802,6,q3413,b,24666
1535826991160,7,q2991,c,23666
1535826991780,7,q2992,a,23666
1535826992444,7,q2993,c,23666
1535827084541,8,q2628,a,29333
1535827084968,8,q2629,c,29333
1535827085516,8,q2630,a,29333
1535827095242,9,q4555,b,8000
1535827149014,10,q4178,c,52000
1535827182799,11,q4761,a,32000
1535827215048,12,q6185,b,31000
1535827255361,13,q6243,b,39000
1535827280651,14,q6442,c,24000
1535827400997,15,q6981,b,29500
1535827401306,15,q6982,c,29500
1535827401618,15,q6983,b,29500
1535827401972,15,q6984,b,29500
1535827659173,16,q7335,b,63750
1535827659495,16,q7336,d,63750
1535827659785,16,q7337,d,63750
1535827660072,16,q7338,a,63750
1536148526269,17,q5667,b,21000
1536148570075,18,q5475,b,36000
1536148618029,19,q8700,b,41000
1536148661060,20,q10151,b,36000
1536148698420,21,q6494,d,30000
1536148725730,22,q4631,a,20000
1536148774034,23,q4030,c,38000
1536148810224,24,q8367,d,29000
1536148850809,25,q6184,d,33000
1536148890417,26,q5060,b,32000
1536149786535,27,q848,c,15000
1536149811705,28,q1292,c,18000
1536149836766,29,q1149,b,15000
1536149866126,30,q11263,b,19000
1536149895626,31,q923,b,16000
1536149925337,32,q1062,c,17000
1536149957041,33,q436,c,20000
1536149991473,34,q11249,b,23000
1536150022158,35,q547,a,17000
1536150046497,36,q322,b,17000
1536150577054,37,q848,b,15000
1536150635994,38,q1063,b,17000
1536150670361,39,q295,a,21000
1536150700479,40,q591,a,18000
1536150739264,41,q660,b,22000
1536150790045,42,q838,c,18000
1536150824213,43,q11259,b,22000
1536150852624,44,q245,b,18000
1536150880096,45,q514,c,17000
1536150904995,46,q370,a,17000
1536150931762,47,q11262,c,17000
1536326625391,48,q8398,c,43000
1536326681171,49,q8766,c,37000
1536326704070,50,q4866,d,7000
1536326765939,51,q3684,a,41000
1536326858413,52,q5787,a,29000
1536326956209,53,q8923,a,25000
1536327065107,54,q5323,b,36000
1536327095927,55,q4478,c,23000
1536327207426,56,q6220,c,80000
1536327279587,57,q3843,c,27000
1536327402387,58,q4161,a,46000
1536327455242,59,q4896,d,33000
1536327579926,60,q5311,a,39000
1536327638705,61,q9673,b,41000
1536327759821,62,q6732,a,20000
1536327856814,63,q4565,c,36000
1536327940347,64,q6145,b,37000
1536328006006,65,q9391,c,31000
1536329079660,66,q818,b,18000
1536329105245,67,q957,b,17000
1536418371939,68,q4405,a,12000
1536418427001,69,q5233,a,42000
1536418511152,70,q6115,c,19000
1536418546950,71,q9346,c,20000
1536419633633,72,q5043,c,49000
1536419727338,73,q4167,c,23000
1536419798118,74,q6323,c,31000
1536419888492,75,q9672,c,53000
1536419959816,76,q6120,b,46000
1536481300545,77,q5280,c,14000
