timestamp,solving_id,question_id,user_answer,elapsed_time
1536402586347,1,q4197,d,34000
1536402606709,2,q3951,c,18000
1536402631244,3,q5247,c,22000
1536402650232,4,q6458,b,17000
1536402660063,5,q4736,c,7000
1536402703682,6,q5663,c,42000
1536402746637,7,q6472,b,41000
1536402773827,8,q5119,a,25000
1536402820997,9,q5652,c,45000
1536402841720,10,q3673,d,18000
1536403444097,11,q8133,c,24000
1536403510953,12,q8103,d,23000
1536403563359,13,q79,a,26000
1536403591597,14,q11008,d,19000
1536403625155,15,q15,c,27000
1536405742780,16,q5248,a,7000
1536405760196,17,q3802,a,9000
1536405840626,18,q5238,b,60000
1536405862954,19,q10238,a,12000
1536405908992,20,q6221,b,36000
1536405947097,21,q5938,a,7000
1536405958280,22,q4181,b,4000
1536405996157,23,q9849,d,30000
1536406016232,24,q5068,a,8000
1536406041693,25,q3985,d,19000
1536406055868,26,q4199,b,7000
1536406077322,27,q8750,b,14000
1536406151049,28,q4743,d,49000
1536406187013,29,q5768,c,10000
1536406212004,30,q4632,c,14000
1536406248863,31,q8764,a,26000
1536406282271,32,q9578,d,26000
1536406298685,33,q4476,c,8000
1536406314961,34,q9581,a,9000
1536406334953,35,q9856,c,12000
1536406349580,36,q3832,a,8000
1536406365165,37,q4564,a,7000
1536406421053,38,q6186,a,48000
1536406523634,39,q9382,d,51000
1536406561928,40,q6160,d,21000
1536406585745,41,q6185,c,15000
1536406615150,42,q3910,d,18000
1536406649753,43,q8522,a,12000
1536406668744,44,q4489,d,11000
1536406704276,45,q5687,b,25000
1536406722444,46,q4850,a,11000
1536406942023,47,q8991,d,20000
1536406960094,48,q4833,d,12000
1536406972018,49,q4120,c,5000
1536407013808,50,q4514,c,33000
1536407031998,51,q9884,c,10000
1536407048924,52,q5863,a,9000
1536407080645,53,q4190,a,23000
1536407131826,54,q3909,a,44000
1536407164617,55,q6099,a,25000
1536407206910,56,q3819,d,35000
1536407263928,57,q5678,a,49000
1536407303066,58,q4761,b,24000
1536407318331,59,q8819,b,9000
1536407338923,60,q3803,b,13000
1536407353658,61,q5929,d,7000
1536407380385,62,q5161,a,18000
1536407411595,63,q10302,b,16000
1536407458766,64,q5257,c,39000
1536407491765,65,q4473,b,13000
1536407521615,66,q4483,b,14000
1536408217797,67,q10146,b,21000
1536408254072,68,q6425,d,24000
1536408269717,69,q6255,c,9000
1536408288809,70,q6441,d,12000
1536408310247,71,q8540,c,15000
1536408339372,72,q5649,b,16000
1536408395598,73,q3964,c,46000
1536408431544,74,q3774,a,29000
1536408455396,75,q9780,b,17000
1536408478376,76,q6732,a,15000
1536408528730,77,q4027,a,37000
1536408546074,78,q6147,b,8000
1536408572353,79,q9010,d,19000
1536408642217,80,q6541,c,61000
1536408675289,81,q4559,b,8000
1536408691222,82,q5103,c,7000
1536408707469,83,q9568,a,6000
1536408747685,84,q4467,a,24000
1536408777376,85,q6453,b,23000
1536408820955,86,q5775,d,34000
1536409055281,87,q5678,b,9000
1536409070609,88,q6541,b,8000
1536409102205,89,q8746,c,23000
1536409137209,90,q5406,a,23000
1536409160071,91,q5323,b,16000
1536409182206,92,q5494,d,15000
1536409209084,93,q5367,c,18000
1536410050136,94,q5501,b,16000
1536410114966,95,q5746,d,56000
1536410136461,96,q6529,c,15000
1536410153070,97,q5819,a,9000
1536410171105,98,q6189,a,11000
1536410190562,99,q3831,b,12000
1536410227944,100,q6072,c,17000
