timestamp,solving_id,question_id,user_answer,elapsed_time
1531803151605,1,q8098,b,21000
1531803179846,2,q8074,c,26000
1531803205180,3,q176,b,23000
1531803224012,4,q1279,a,16000
1531803305194,5,q2067,d,26000
1531803306066,5,q2068,a,26000
1531803306803,5,q2069,d,26000
1531803391373,6,q3411,c,27000
1531803392273,6,q3412,a,27000
1531803393138,6,q3413,c,27000
1531803465005,7,q2991,a,22666
1531803465893,7,q2992,b,22666
1531803466693,7,q2993,b,22666
1531803549657,8,q2628,c,26000
1531803550053,8,q2629,b,26000
1531803550390,8,q2630,c,26000
1531803571804,9,q4555,a,20000
1531803587924,10,q4178,c,14000
1531803612505,11,q4761,c,22000
1531803624388,12,q6185,c,10000
1531803638204,13,q6243,b,12000
1531803670422,14,q6442,a,30000
1531803781780,15,q6981,d,27000
1531803782665,15,q6982,b,27000
1531803783980,15,q6983,c,27000
1531803784801,15,q6984,c,27000
1531804033217,16,q7335,c,61000
1531804033872,16,q7336,b,61000
1531804034499,16,q7337,b,61000
1531804035167,16,q7338,a,61000
1533644843454,17,q4834,c,18000
1533644883456,18,q4747,a,19000
1533644923804,19,q4536,b,29000
1533644950796,20,q9813,c,11000
1533645001496,21,q4476,c,20000
1533645032078,22,q5667,c,14000
1533645059825,23,q4783,a,14000
1533645085279,24,q9924,c,16000
1533645112539,25,q4104,c,18000
1533645144772,26,q4530,b,18000
1533645508183,26,q4530,d,9000
1533645521363,27,q5667,b,5000
1533646129262,28,q639,c,18000
1533646172530,29,q399,a,14000
1533646278312,30,q389,b,96000
1533646309449,31,q11259,b,18000
1533646338651,32,q1013,a,17000
1533646365960,33,q523,c,15000
1533646390907,34,q1263,c,17000
1533646427459,35,q295,c,14000
1533646448420,36,q512,c,15000
1533646469671,37,q1096,b,15000
1533646628480,38,q401,a,15000
1533646656061,39,q11249,b,21000
1533646681178,40,q405,b,17000
1533646702881,41,q1148,b,13000
1533646725816,42,q597,a,18000
1533646748388,43,q11262,a,16000
1533646781684,44,q963,c,15000
1533646812548,45,q226,a,19000
1533646847730,46,q1340,a,18000
1533646875097,47,q11261,c,19000
1533731939282,48,q8074,c,21000
1533731988318,49,q6255,c,14000
1533732028539,50,q5004,b,6000
1533732064496,51,q5344,b,26000
1533732121649,52,q9198,b,24000
1533732167057,53,q6321,a,23000
1533732210132,54,q4556,c,18000
1533732267421,55,q4049,b,18000
