timestamp,solving_id,question_id,user_answer,elapsed_time
1544090101985,1,q6144,b,28000
1544090136732,2,q4363,a,31000
1544090175493,3,q4025,d,36000
1544090203354,4,q4045,b,25000
1544090225443,5,q5805,d,19000
1544090249228,6,q8154,b,19000
1544090268526,7,q1290,c,16000
1544093323408,8,q520,a,15000
1544093350137,9,q897,c,18000
1544093375164,10,q1244,c,18000
1544093391883,11,q295,b,11000
1544093414690,12,q233,a,17000
1544093438605,13,q501,c,19000
1544093462364,14,q647,b,17000
1544093475767,15,q11249,b,8000
1544093497259,16,q1103,a,15000
1544093519986,17,q867,c,17000
1544098852387,18,q233,c,17000
1544098885033,19,q501,a,16000
1544098909124,20,q867,a,18000
1544098961277,21,q6498,d,13000
1544098986799,22,q5341,a,16000
1544099017288,23,q4919,a,22000
1544099046179,24,q9043,b,21000
1544099057926,25,q4519,b,6000
1544099080882,26,q6393,c,15000
1544099096634,27,q4001,a,9000
1544099116429,28,q8992,d,14000
1544099135379,29,q5060,d,13000
1544099148472,30,q5392,a,7000
1548381565945,31,q1339,c,22000
1548381591324,32,q11262,c,17000
1548381610149,33,q1336,b,13000
1548381635837,34,q639,c,19000
1548381659126,35,q1292,a,17000
1548381713810,36,q11263,c,18000
1548381732496,37,q280,b,13000
1548381755781,38,q835,b,16000
1548381784585,39,q320,c,18000
1548381801254,40,q11259,a,11000
1548382129105,41,q897,c,16000
1548382151105,42,q835,a,16000
1548382222794,43,q4797,a,25000
1548382270071,44,q9472,c,36000
1548382317144,45,q5770,d,40000
1548382349216,46,q4178,a,19000
1548382365962,47,q4034,d,9000
1548382410027,48,q8601,a,35000
1548382444360,49,q6308,a,27000
1548382476455,50,q4559,d,27000
1548382514022,51,q6541,a,30000
1548382539174,52,q10115,b,17000
1548474893261,53,q878,c,17000
1548474921860,54,q569,a,15000
1548474944729,55,q243,c,13000
1548476315165,56,q11261,c,209000
1548476340261,57,q1069,b,18000
1548476361995,58,q1323,c,16000
1548476386453,59,q539,c,17000
1548476410156,60,q655,a,16000
1548476433242,61,q1316,b,17000
1548476455690,62,q666,a,16000
1548476523773,63,q6740,c,25000
1548476553048,64,q4478,a,20000
1548476611429,65,q6336,c,52000
1548476657684,66,q9724,d,39000
1548476705780,67,q4023,d,41000
1548476739237,68,q4582,c,27000
1548476760557,69,q3788,c,14000
1548476776541,70,q9047,d,10000
1548476812509,71,q6746,b,30000
1548476833474,72,q6162,d,13000
1548836374883,73,q1132,a,18000
1548836398547,74,q336,b,17000
1548836419589,75,q422,a,15000
1548836433669,76,q905,a,8000
1548836447227,77,q366,a,8000
1548836469111,78,q205,a,16000
1548836508483,79,q1208,b,32000
1548836524086,80,q729,a,8000
1548836541071,81,q1076,b,12000
1548836566021,82,q856,c,11000
1548836624865,83,q5780,a,21000
1548836671213,84,q10083,a,37000
1548836698580,85,q4805,d,22000
1548836752870,86,q9578,d,46000
1548836768762,87,q6355,a,10000
1548836794254,88,q10225,c,19000
1548836824781,89,q4306,b,24000
1548836840057,90,q5773,b,10000
1548836873730,91,q6328,a,27000
1548836888484,92,q9902,d,9000
1548836923349,93,q5780,b,12000
1548836940330,94,q5060,d,11000
1548934693650,95,q561,c,13000
1548934720465,96,q1251,c,20000
1548934741669,97,q854,a,16000
1548934761922,98,q825,a,11000
1548934779994,99,q285,a,10000
1548934798866,100,q584,c,11000
1548934818110,101,q1175,a,10000
1548934836256,102,q873,b,12000
1548934857354,103,q832,c,15000
1548934871229,104,q1250,a,8000
1548934924764,105,q6189,a,34000
1548934950715,106,q3916,a,19000
1548934981808,107,q4134,d,24000
1548935009430,108,q10281,d,18000
1548935047942,109,q5336,c,31000
1548935078481,110,q4043,c,22000
1548935093345,111,q6185,c,5000
1548935126919,112,q9873,a,28000
1548935156269,113,q5040,d,23000
1548935190269,114,q6453,d,29000
1548997789142,115,q423,a,16000
1548997816069,116,q1314,a,14000
1548997845034,117,q1331,a,22000
1548997863751,118,q1280,c,12000
1548997886276,119,q261,c,17000
1548997913553,120,q1360,b,16000
1548997931348,121,q594,b,12000
1548997953625,122,q1107,c,13000
1548997973585,123,q921,c,14000
1548997995730,124,q740,c,13000
1548998073324,125,q5564,b,54000
1548998130291,126,q8855,d,49000
1548998172921,127,q5399,c,36000
1548998209904,128,q9606,d,26000
1548998225787,129,q4480,a,10000
1548998263540,130,q8198,d,28000
1548998299497,131,q5574,d,27000
1548998329485,132,q4883,c,14000
1548998442387,133,q6525,b,77000
1548998461785,134,q8877,b,11000
1549104669368,135,q749,c,22000
1549104690435,136,q788,c,16000
1549104711068,137,q982,c,15000
1549104728342,138,q1052,b,12000
1549104746478,139,q1045,c,12000
1549104769735,140,q622,c,18000
1549104792895,141,q424,b,17000
1549104811273,142,q919,b,12000
1549104829747,143,q752,b,13000
1549104849159,144,q973,b,13000
1549105084885,145,q6156,b,193000
1549105124808,146,q6384,a,34000
1549105135140,147,q5405,d,4000
1549105156445,148,q8503,b,15000
1549105194573,149,q4517,a,32000
1549105256487,150,q6070,b,55000
1549105277288,151,q6507,d,13000
1549105313723,152,q10122,c,30000
1549105331647,153,q4468,b,10000
1549105368281,154,q6327,a,27000
1549274547300,155,q4203,d,40000
1549274602079,156,q9001,b,45000
1549274652503,157,q5352,a,44000
1549274668675,158,q5248,a,10000
1549274693154,159,q6513,b,18000
1549274732510,160,q10258,c,34000
1549274756353,161,q5655,a,17000
1549274791746,162,q4188,a,28000
1549274843570,163,q6136,b,43000
1549274857870,164,q9563,d,9000
1549275091107,165,q833,b,59000
1549275111404,166,q375,c,14000
1549275132056,167,q1111,a,15000
1549275147953,168,q952,a,10000
1549275170736,169,q1256,b,13000
1549275192475,170,q251,c,16000
1549275211880,171,q200,c,14000
1549275225091,172,q961,a,9000
1549275246738,173,q420,b,17000
1549275268256,174,q588,c,16000
1549303733020,175,q4070,a,58000
1549303755718,176,q5063,b,14000
1549303783332,177,q5414,c,22000
1549303810015,178,q10167,a,20000
1549303863406,179,q8652,c,48000
1549303907385,180,q6532,d,36000
1549303969745,181,q4316,c,53000
1549304018487,182,q8826,c,41000
1549304049812,183,q4181,b,25000
1549304080507,184,q5351,a,24000
1549304147133,185,q763,b,12000
1549304168913,186,q768,b,14000
1549304188369,187,q447,b,13000
1549304213759,188,q739,c,16000
1549304229556,189,q796,a,8000
1549304244723,190,q984,c,10000
1549304253745,191,q406,b,4000
1549304270088,192,q803,c,12000
1549304291278,193,q774,b,16000
1549304309062,194,q1203,b,12000
1549517597374,195,q1345,a,19000
1549517618823,196,q545,b,16000
1549517645009,197,q1384,b,16000
1549517661496,198,q750,b,8000
1549517685575,199,q938,c,16000
1549517709230,200,q985,a,17000
1549517728626,201,q887,c,12000
1549517751151,202,q1161,b,14000
1549517770718,203,q326,b,14000
1549517791959,204,q294,b,16000
1549517930886,205,q4502,c,15000
1549517967355,206,q9396,b,30000
1549518014514,207,q4543,a,41000
1549518058473,208,q4916,b,39000
1549518088881,209,q4314,c,22000
1549518115695,210,q9746,c,20000
1549518178826,211,q5611,a,57000
1549518219873,212,q9594,c,32000
1549518243766,213,q3833,b,19000
1549518268063,214,q8814,c,18000
1549556827009,215,q6358,c,20000
1549556856849,216,q6250,c,20000
1549556884071,217,q4097,a,18000
1549556910451,218,q8983,d,20000
1549556931642,219,q4125,d,16000
1549556945413,220,q3691,c,8000
1549556968828,221,q3962,b,15000
1549556983012,222,q10316,c,9000
1549676091151,223,q5238,b,7000
1549676123277,224,q5695,c,26000
1549676152907,225,q5157,a,15000
1549676194682,226,q9498,b,36000
1549676221133,227,q5493,c,20000
1549676252891,228,q6049,c,26000
1549676299779,229,q6331,b,41000
1549676337475,230,q9833,a,32000
1549676355603,231,q4481,c,12000
1549676371349,232,q6340,c,7000
1549676391904,233,q3935,d,12000
1549676406569,234,q8760,b,10000
1554988179195,235,q6499,a,8000
1554988206024,236,q6171,d,21000
1554988232385,237,q5686,c,21000
1554988257179,238,q10172,a,18000
1554988283875,239,q4475,c,22000
1554988295328,240,q6721,d,6000
1554988324950,241,q3692,d,22000
1554988360988,242,q9825,c,30000
1554988374291,243,q6071,d,6000
1554988396974,244,q5731,b,15000
1554988433344,245,q792,a,14000
1554988452360,246,q566,c,14000
1554996257784,247,q4476,d,22000
1554996287533,248,q10165,d,23000
1554996300090,249,q6255,c,8000
1554996329849,250,q4600,b,23000
1554996349034,251,q6337,b,11000
1554996370799,252,q9165,b,13000
1554996383684,253,q5727,c,6000
1554996394165,254,q5052,a,5000
1554996416169,255,q5309,d,12000
1554996644014,256,q8939,d,50000
1555119154235,257,q1365,b,14000
1555119180481,258,q877,c,21000
1555119216085,259,q237,c,18000
1555119239807,260,q728,b,18000
1555119259295,261,q1368,a,12000
1555119279774,262,q1266,c,15000
1555119299455,263,q292,c,15000
1555119315504,264,q927,b,11000
1555119346882,265,q1102,b,17000
1555119369742,266,q742,a,17000
1555119391256,267,q573,b,17000
1555119411364,268,q1097,b,15000
1555119431991,269,q1297,c,16000
1555119457182,270,q404,a,17000
1555119480874,271,q724,c,17000
1555119499609,272,q661,b,13000
1555119513035,273,q217,a,8000
1555119534992,274,q1340,a,17000
1555119599731,275,q5417,a,20000
1555119628659,276,q4756,b,22000
1555119660414,277,q6164,d,20000
1555119674173,278,q9394,d,8000
1555119713237,279,q5688,d,33000
1555119735461,280,q6160,c,17000
