timestamp,solving_id,question_id,user_answer,elapsed_time
1531807643314,1,q8098,b,21000
1531807668704,2,q8074,d,22000
1531807698659,3,q176,b,23000
1531807723889,4,q1279,c,21000
1531807828826,5,q2067,c,31666
1531807829210,5,q2068,a,31666
1531807829577,5,q2069,d,31666
1531807928612,6,q3411,a,31000
1531807928886,6,q3412,a,31000
1531807929155,6,q3413,d,31000
1531808018126,7,q2991,a,28000
1531808018780,7,q2992,b,28000
1531808019381,7,q2993,c,28000
1531808104086,8,q2628,c,25666
1531808104342,8,q2629,d,25666
1531808104564,8,q2630,b,25666
1531808142159,9,q4555,d,36000
1531808164684,10,q4178,c,21000
1531808186918,11,q4761,b,20000
1531808195953,12,q6185,b,7000
1531808214357,13,q6243,a,17000
1531808255207,14,q6442,d,39000
1531808360230,15,q6981,a,25500
1531808360953,15,q6982,b,25500
1531808361691,15,q6983,c,25500
1531808362398,15,q6984,c,25500
1531808569836,16,q7335,c,51250
1531808570445,16,q7336,d,51250
1531808571018,16,q7337,d,51250
1531808571626,16,q7338,c,51250
1531808744769,17,q732,a,24000
1531808812069,18,q539,b,17000
1531808861081,19,q406,b,23000
1531808888334,20,q11259,c,19000
1531808929351,21,q739,c,15000
1531808963123,22,q1037,b,22000
1531808995308,23,q447,b,17000
1531809043522,23,q447,a,11000
1531809061463,24,q406,a,10000
1531809083170,25,q295,c,15000
1531809108527,26,q763,b,18000
1531809146477,27,q539,a,11000
1531809157258,28,q763,c,6000
1531809180757,29,q1368,c,18000
1531809283058,30,q5652,c,20000
1531809305173,31,q5060,d,16000
1531809324661,32,q3935,b,12000
1531809357798,33,q9548,b,27000
1531809379981,34,q5739,b,17000
1531809394546,35,q5313,c,6000
1531809412888,36,q4476,c,10000
1531809430166,37,q9713,a,10000
1531809444376,38,q5337,c,9000
1531809472961,39,q6509,a,21000
1531911982037,40,q5673,d,16000
1531912020106,41,q9107,b,18000
1531912049389,42,q4582,b,22000
1531912061544,43,q3898,b,6000
1531912119787,44,q4166,b,50000
1531912154621,45,q10250,d,19000
1531912190727,46,q3912,a,29000
1531912208377,47,q6517,c,10000
1531912230465,48,q10045,a,15000
1531912253301,49,q9422,a,14000
1531912330917,50,q1195,a,17000
1531912354486,51,q11262,a,15000
1531912376970,52,q200,a,16000
1531912401534,53,q223,b,14000
1531912427269,54,q973,c,19000
1531912450231,55,q11263,a,17000
1531912481759,56,q825,c,18000
1531912513263,57,q1384,b,17000
1531912537325,58,q854,a,15000
1531912576280,59,q11249,b,22000
1531972566090,60,q501,a,19000
1531972583258,61,q902,a,11000
1531972606411,62,q752,b,17000
1531972630667,63,q11261,a,17000
1531972658591,64,q1030,a,19000
1531972691841,65,q724,c,18000
1531972716687,66,q1297,b,15000
1531972745802,67,q1316,a,21000
1531972773873,68,q726,b,17000
1531972799347,69,q940,a,18000
1531972838192,70,q6156,c,7000
1531972855083,71,q9606,c,9000
1531972868254,72,q4705,b,6000
1531972900020,73,q9931,c,26000
1531972917601,74,q4548,d,10000
1531972940860,75,q5324,b,15000
1531972976444,76,q4878,c,28000
1531973018676,77,q10070,c,34000
1531973031808,78,q5550,a,6000
1531973051487,79,q5456,b,13000
1544583122044,80,q6355,b,13000
1544583145135,81,q9003,b,17000
1544583187503,82,q6068,d,36000
1544583206890,83,q4564,a,13000
1544583243629,84,q4550,b,30000
1544583275373,85,q4177,c,25000
1544583308241,86,q4304,a,26000
1544583338930,87,q10022,a,25000
1544583364099,88,q4475,a,17000
1544583424639,89,q10103,b,54000
1544670889325,90,q4879,a,17000
1544670920844,91,q4596,c,24000
1544670942502,92,q6183,b,14000
1544670966660,93,q9517,c,17000
1544670994921,94,q4479,b,22000
1544671027249,95,q5322,c,26000
1544671045587,96,q5687,b,13000
1544671075454,97,q9710,b,22000
1544671117090,98,q6332,a,35000
1544671133857,99,q5052,a,9000
1544969985596,100,q6173,c,18000
