timestamp,solving_id,question_id,user_answer,elapsed_time
1517911632404,1,q8098,d,19000
1517911654460,2,q8074,d,19000
1517911676703,3,q176,d,20000
1517911694153,4,q1279,c,15000
1517911740843,5,q2067,c,14333
1517911741074,5,q2068,d,14333
1517911741165,5,q2069,d,14333
1517911789323,6,q3411,b,15000
1517911789351,6,q3412,c,15000
1517911789384,6,q3413,d,15000
1517911833672,7,q2991,d,14000
1517911833708,7,q2993,b,14000
1517911833902,7,q2992,b,14000
1517911900768,8,q2628,c,21333
1517911900781,8,q2629,b,21333
1517911900794,8,q2630,c,21333
1517911912038,9,q4555,b,9000
1517911935234,10,q4178,c,20000
1517911953249,11,q4761,d,15000
1517911962649,12,q6185,c,6000
1517911988110,13,q6243,b,23000
1517912004894,14,q6442,c,14000
1517912132178,15,q6949,d,31000
1517912132187,15,q6950,b,31000
1517912132253,15,q6951,d,31000
1517912132266,15,q6952,b,31000
1517912317187,16,q7336,a,45250
1517912317206,16,q7335,c,45250
1517912317270,16,q7337,d,45250
1517912317353,16,q7338,d,45250
1517912425439,17,q208,b,21000
1517912469857,18,q681,a,16000
1517912498034,19,q1095,c,17000
1517912543408,20,q11263,a,19000
1517912575948,21,q334,c,16000
1517912605292,22,q552,a,19000
1517912633544,23,q321,b,17000
1517912658676,24,q295,b,17000
1517912694319,25,q918,c,15000
1517912716024,26,q516,a,10000
1517965274107,27,q4319,d,11000
1517966180636,28,q6134,c,45000
1517966205362,29,q4340,c,12000
1517966233250,30,q10263,c,15000
1517966266057,31,q5451,b,27000
1517966295793,32,q5681,d,20000
1517966311886,33,q5459,b,10000
1517966346816,34,q8567,a,19000
1517966395216,35,q5759,c,29000
1517966414399,36,q6757,b,13000
1517986621217,37,q959,a,20000
1517986654660,38,q11249,b,22000
1517986683295,39,q1062,c,16000
1517986713361,40,q965,a,15000
1517986745579,41,q400,b,17000
1518008909479,42,q11262,a,18000
1518008950287,43,q271,c,18000
1518008984900,44,q1233,a,16000
1518009054938,45,q1391,b,16000
1518009080880,46,q11259,b,17000
1518009282656,47,q6139,b,18000
1518009310595,48,q9489,c,21000
1518009344226,49,q5150,c,17000
1518009364686,50,q5468,d,14000
1518009421551,51,q4096,d,20000
1518009523059,52,q8191,d,29000
1518009618479,53,q5502,b,4000
1518009643607,54,q4474,c,18000
1518009776887,55,q4481,a,34000
1518009793731,56,q9881,b,10000
1518051319312,57,q3748,a,29000
1518051468345,58,q3847,a,5000
1518051517412,59,q5331,c,35000
1518051667914,60,q10248,a,14000
1518051724703,61,q4596,a,32000
1518051873341,62,q5384,a,21000
1518051897646,63,q6077,a,15000
1518051920806,64,q9936,c,17000
1518051945687,65,q4158,b,19000
1518051992954,66,q4045,c,25000
1518097012915,67,q1301,b,17000
1518097044260,68,q1169,c,16000
1518097069587,69,q1249,c,19000
1518097102172,70,q11261,c,20000
1518097155213,71,q608,b,19000
1518097190668,72,q430,c,19000
1518097232570,73,q342,c,17000
1518097257924,74,q1371,b,16000
1518097282161,75,q197,a,17000
1518097301517,76,q230,b,13000
1518230694115,77,q769,b,15000
1518230723004,78,q661,c,18000
1518270122543,79,q6181,c,20000
1518270168181,80,q10288,a,28000
1518270274331,81,q6209,b,42000
1518270360360,82,q5348,d,45000
1518270416749,83,q6333,d,36000
1518270465547,84,q4299,c,25000
1518270504928,85,q3721,a,20000
1518270578540,86,q4468,d,29000
1518270616305,87,q6732,b,19000
1518270655304,88,q10175,c,20000
1518343675020,89,q1294,c,17000
1518343772946,90,q793,a,16000
1518343815621,91,q467,a,15000
1518343949627,92,q648,a,19000
1518343990977,93,q388,b,17000
1518344013705,94,q727,a,16000
1518344080062,95,q536,a,15000
1518344109645,96,q1125,c,18000
1518344150535,97,q390,c,18000
1518344172880,98,q1010,a,15000
1518344194297,99,q786,b,16000
1518344219216,100,q346,a,14000
1518344239376,101,q660,b,14000
1518344262138,102,q616,c,16000
1518344280228,103,q1212,b,12000
1518344309352,104,q374,b,17000
1518344338123,105,q384,c,18000
1518344363943,106,q301,b,16000
1518453316206,107,q1032,c,17000
1518453361559,108,q837,c,22000
1518453401441,109,q1321,a,17000
1518453519979,110,q708,a,18000
1518453559119,111,q289,a,15000
1518453600103,112,q1109,a,16000
1518453642631,113,q815,a,20000
1518453682624,114,q1317,a,16000
1518453721864,115,q1389,a,20000
1518453754202,116,q563,a,18000
1518453826990,117,q5309,b,18000
1518453840185,118,q4505,b,7000
1518453867650,119,q4189,b,21000
1518453947566,120,q9717,b,27000
1518453981145,121,q6509,a,20000
1518454309750,122,q5393,c,26000
1518454527155,123,q6255,c,31000
1518454578903,124,q9486,a,45000
1518484573514,125,q3774,c,643000
1518484590363,126,q4525,b,10000
1518541273997,127,q389,a,20000
1518541325815,128,q840,b,20000
1518541369562,129,q1068,a,18000
1518541397056,130,q1204,c,16000
1518541434612,131,q897,b,17000
1518541477389,132,q335,b,18000
1518541531041,133,q357,b,19000
1518541557461,134,q1026,a,16000
1518541601424,135,q303,b,19000
1518541643892,136,q829,c,15000
1518541747414,137,q6460,c,18000
1518624613915,138,q1063,a,16000
1518624650787,139,q1260,c,17000
1518624679420,140,q931,c,19000
1518624726351,141,q1394,c,19000
1518624775582,142,q1186,c,17000
1518624816237,143,q1274,b,18000
1518624858753,144,q212,b,18000
1518624885945,145,q1337,c,16000
1518624912902,146,q819,a,20000
1518624952673,147,q610,a,17000
1518625614160,148,q8837,d,20000
1518625669845,149,q4629,b,12000
1518625696120,150,q5039,b,20000
1518625724688,151,q6115,c,19000
1518625753729,152,q8973,c,22000
1518625776892,153,q5650,d,9000
1518625811669,154,q5219,d,24000
1518625845179,155,q4765,a,9000
1518625877046,156,q10107,a,25000
1518718962614,157,q782,b,16000
1518718999141,158,q1111,a,17000
1518719041267,159,q1091,b,18000
1518719073629,160,q1241,c,18000
1518719344033,160,q1241,b,14000
1518719378205,161,q782,c,15000
1518719406194,162,q887,c,17000
1518719435903,163,q1070,c,18000
1518719482986,164,q680,a,15000
1518719525248,165,q550,a,20000
1518719581233,166,q677,b,19000
1518719647074,167,q498,c,18000
1518805623870,168,q371,a,18000
1518805687400,169,q1201,c,20000
1518805802510,170,q639,b,19000
1518805846299,171,q446,b,20000
1518805894435,172,q1310,a,17000
1518805941855,173,q205,a,19000
1518805992444,174,q411,b,21000
1518806036799,175,q1373,b,19000
1518806132477,176,q595,c,18000
1518806161342,177,q1228,b,22000
1518881743912,178,q959,c,18000
1518881772374,179,q1228,a,18000
1518881808379,180,q714,a,17000
1518881833148,181,q1258,a,17000
1518881860664,182,q1012,b,14000
1518881907548,183,q644,c,22000
1518881940692,184,q892,c,18000
1518881964300,185,q1369,b,18000
1518882008955,186,q493,b,15000
1518882032910,187,q975,b,18000
1518882058590,188,q1366,c,19000
1518882151478,189,q328,a,18000
1518882203161,190,q648,c,18000
1518882226880,191,q328,b,16000
1518882314619,192,q335,c,18000
1518882411572,193,q3763,d,16000
1518882480808,194,q6321,d,7000
1518882513963,195,q6533,d,23000
1518882542123,196,q10095,a,19000
1518882561668,197,q5772,d,4000
1518882579860,198,q5666,d,8000
1518882603301,199,q4910,c,15000
1518882645289,200,q8549,d,19000
1518882722257,201,q5186,b,14000
1518882751186,202,q5321,b,14000
1518882816440,203,q3947,b,27000
1518882852333,204,q8786,d,30000
1518882881041,205,q6242,a,11000
1518882899700,206,q5406,d,11000
1518882941397,206,q5406,a,10000
1518882962411,207,q4596,d,15000
1518882984041,208,q3851,b,12000
1518882998598,209,q10223,c,9000
1518883018068,210,q5060,d,12000
1518883178281,210,q5060,c,7000
1518883196475,211,q4474,b,13000
1518883225551,212,q3684,a,19000
1518883246100,213,q6294,b,10000
1518883266644,214,q10180,d,15000
1518985459701,215,q1195,a,16000
1518985501418,216,q774,c,19000
1518985548313,217,q1048,c,16000
1518985576364,218,q1369,c,18000
1518985608106,219,q1186,b,20000
1518985644851,220,q1048,b,17000
1518985683602,221,q552,b,18000
1518985724771,222,q1384,b,17000
1518985767342,223,q1297,b,18000
1518985802658,224,q854,a,17000
1518986008042,225,q644,b,18000
1518986046220,226,q854,a,16000
1518986094651,227,q835,c,17000
1518986118711,228,q763,b,17000
1518986292636,229,q648,c,18000
1518986316213,230,q411,c,19000
1518986347025,231,q545,a,19000
1518986374773,232,q774,a,19000
1518986398212,233,q959,a,19000
1518986444669,234,q545,b,18000
1518986491758,235,q1203,a,17000
1519002866483,236,q4476,c,10000
1519002889422,237,q9580,b,7000
1519002904776,238,q4516,c,9000
1519002927160,239,q9377,a,16000
1519002951591,240,q4819,d,19000
1519002974847,241,q5034,c,10000
1519003002427,242,q5637,c,16000
1519003028341,243,q9506,d,20000
1519003060442,244,q5734,b,15000
1519003073250,245,q4904,b,7000
