timestamp,solving_id,question_id,user_answer,elapsed_time
1498853936662,1,q129,b,11000
1498853957318,2,q8058,b,18000
1498853973590,3,q8120,a,14000
1498853992211,4,q157,d,17000
1498854011224,5,q52,b,16000
1498854025748,6,q51,c,13000
1498854044831,7,q8094,d,16000
1498854065554,8,q8061,b,18000
1498854086847,9,q153,a,19000
1498854108403,10,q105,d,19000
1498854137974,11,q109,b,27000
1498854156774,12,q8098,b,17000
1498854177127,13,q8099,a,19000
1498854210959,14,q8169,d,30000
1499018483530,15,q5759,c,8000
1499018505404,16,q5783,d,20000
1499018528835,17,q5410,c,22000
1499018586560,18,q6432,a,56000
1499018640063,19,q6482,b,52000
1499018674542,20,q6477,c,31000
1499018709229,21,q5458,a,32000
1499018729313,22,q5731,b,18000
1499018791915,23,q4854,d,60000
1499018896868,24,q5279,a,102000
1499018920396,25,q5136,d,22000
1499018978755,26,q4761,b,57000
1499018991587,27,q5789,b,9000
1499019051589,28,q3805,b,58000
1499019071538,29,q5453,b,17000
1499019115119,30,q4555,c,40000
1499019133616,31,q5294,d,15000
1499019161944,32,q5754,c,26000
1499019214645,33,q6444,b,49000
1499019227390,34,q6185,c,9000
1499019255201,35,q5307,b,26000
1499019280045,36,q4178,c,23000
1499019356998,37,q6243,c,73000
1499019374189,38,q6552,b,15000
1499019393035,39,q6442,b,17000
1499019422287,40,q5470,d,16000
1499019470282,41,q5198,c,46000
1499019489893,42,q4175,d,18000
1499019505302,43,q4486,a,14000
1499019536613,44,q5659,c,29000
1499019628622,45,q3788,b,28000
1499019708371,46,q5855,a,20000
1499019827539,47,q5309,b,35000
1499020056704,48,q5521,b,23000
1499020143528,49,q5653,a,48000
1499020272651,50,q5688,d,29000
1499020590646,51,q9587,b,8000
1499020623023,52,q4564,b,20000
1499020664007,53,q6365,c,16000
1499020706482,54,q5063,b,17000
1499020748452,55,q5052,a,12000
1499020863470,56,q4564,a,4000
1499020937417,57,q5653,b,15000
1499021044727,58,q3833,a,67000
