timestamp,solving_id,question_id,user_answer,elapsed_time
1555394010744,1,q4637,c,31000
1555394038151,2,q1244,c,22000
1555394058772,3,q4025,d,17000
1555394074583,4,q4043,b,12000
1555394106853,5,q5805,a,28000
1555394123725,6,q5384,d,13000
1555394151357,7,q5365,d,24000
1555394172902,8,q218,b,18000
1555394194023,9,q379,a,17000
1555394210106,10,q4502,b,12000
1555394245932,11,q8695,d,30000
1555394388082,12,q4582,c,21000
1555394538802,13,q9594,c,50000
1555394662911,14,q4047,b,69000
1555394776061,15,q9900,a,58000
1555394836917,16,q5624,d,27000
1555394899870,17,q5737,a,40000
1555395053925,18,q4598,c,63000
1555395124007,19,q17261,b,27000
1555395217531,20,q9578,a,51000
1555395312215,21,q4767,a,54000
1555396148542,22,q3774,d,36000
1555396255214,23,q6057,c,31000
1555396437714,24,q5060,a,52000
1555396537385,25,q10300,a,44000
1555396661877,26,q3788,a,59000
1555396811176,26,q3788,d,11000
1555396867068,27,q3774,a,14000
1555396923402,28,q4319,d,42000
1555397092184,29,q5929,a,23000
1555397159772,30,q8982,c,48000
1555397231592,31,q5860,b,33000
1555397340569,32,q6188,c,39000
1555397427980,33,q5111,a,26000
1555397521653,34,q8635,c,28000
1555397635859,35,q5401,d,51000
1555397796697,36,q5723,b,16000
1555397956121,37,q5360,d,39000
1555398196707,38,q17045,c,88000
1555398406343,39,q5313,d,75000
1555398662716,40,q5652,d,77000
1555399014880,41,q5320,d,62000
1555399166189,42,q9157,a,38000
1555399290134,43,q4557,a,65000
1555399340651,44,q3826,d,33000
1555399815265,44,q3826,d,73000
1555400184094,45,q5624,a,25000
1555400298676,46,q4482,a,49000
1555400533803,47,q10325,d,53000
1555400678361,48,q6071,a,58000
1555401091035,49,q6330,d,86000
1555401189510,50,q6127,a,38000
1555401333875,51,q10141,c,39000
1555401431982,52,q4318,d,71000
1555401488268,53,q3909,b,22000
1555401588883,54,q5064,b,46000
1555401736431,55,q9384,b,40000
1555404249889,56,q9578,d,52000
1555404379627,57,q6432,d,49000
1555404493222,58,q5408,b,51000
1555404599612,59,q4492,c,45000
1555404689511,60,q9527,a,41000
1555404827348,61,q6110,a,71000
1555405014111,62,q4031,b,59000
1555405151264,63,q3968,a,52000
1555405560861,64,q9862,b,46000
1555405685455,65,q6294,b,83000
1555405824681,66,q5783,d,56000
1555450229487,67,q5774,c,40000
1555450334325,68,q9017,c,54000
1555450426959,69,q3935,d,41000
1555451599103,70,q5622,a,97000
1555451694031,71,q4530,d,56000
1555451842627,72,q8539,c,43000
1555452007802,73,q5238,b,109000
1555452078593,74,q4476,c,18000
1555452197340,75,q5438,b,76000
1555452371892,76,q8832,c,53000
1555452637571,77,q4160,d,62000
1555457292042,78,q3697,a,122000
1555457520671,78,q3697,b,49000
