timestamp,solving_id,question_id,user_answer,elapsed_time
1520404129988,1,q8098,b,47000
1520404167386,2,q8074,c,30000
1520404199904,3,q176,d,26000
1520404225250,4,q1279,a,22000
1520404307749,5,q2068,d,24333
1520404307796,5,q2069,d,24333
1520404307826,5,q2067,c,24333
1520404383887,6,q3411,d,24000
1520404383926,6,q3412,b,24000
1520404384058,6,q3413,b,24000
1520404455553,7,q2991,d,22000
1520404455571,7,q2992,b,22000
1520404455577,7,q2993,a,22000
1520404642888,8,q2628,d,27666
1520404642890,8,q2629,c,27666
1520404642917,8,q2630,a,27666
1520404672873,9,q4555,d,25000
1520404731279,10,q4178,b,21000
1520404747912,11,q4761,b,13000
1520404775802,12,q6185,c,13000
1520404802029,13,q6243,b,17000
1520404922636,14,q6442,b,13000
1520405041720,15,q6950,a,28250
1520405041758,15,q6952,d,28250
1520405041778,15,q6949,d,28250
1520405041909,15,q6951,c,28250
1520405206234,16,q7338,c,39500
1520405206238,16,q7337,c,39500
1520405206253,16,q7336,a,39500
1520405206402,16,q7335,d,39500
1521713214653,17,q6932,a,20500
1521713214716,17,q6931,a,20500
1521713214723,17,q6930,c,20500
1521713214768,17,q6929,c,20500
1521713334389,18,q6913,b,20500
1521713334446,18,q6916,b,20500
1521713334457,18,q6914,b,20500
1521713334518,18,q6915,a,20500
1521713732667,18,q6915,a,24250
1521713732694,18,q6913,a,24250
1521713732710,18,q6914,b,24250
1521713732751,18,q6916,d,24250
1521714006143,19,q6852,c,46250
1521714006180,19,q6849,a,46250
1521714006197,19,q6851,a,46250
1521714006228,19,q6850,c,46250
1521714223672,20,q10849,a,26000
1521714223674,20,q10850,b,26000
1521714223699,20,q10851,a,26000
1521714223706,20,q10848,c,26000
1521714406432,21,q188,c,22000
1521714457265,22,q179,c,27000
1521714507314,23,q421,a,17000
1521714532544,24,q1096,b,18000
1521714557734,25,q597,a,18000
1521714579660,26,q295,c,15000
1521714609053,27,q1062,c,17000
1521714631279,28,q1010,a,9000
1521714661396,29,q490,c,22000
1521714688147,30,q11259,b,18000
1521714714729,31,q382,b,20000
1521714741024,32,q1243,b,19000
1522246031090,33,q1868,c,30666
1522246031145,33,q1866,b,30666
1522246031237,33,q1867,a,30666
1522246267035,34,q2518,a,33000
1522246267099,34,q2517,a,33000
1522246267150,34,q2519,b,33000
1522246397133,35,q1468,b,23333
1522246397164,35,q1467,b,23333
1522246397208,35,q1469,c,23333
1522246486629,36,q1482,d,27000
1522246486640,36,q1483,b,27000
1522246486661,36,q1484,c,27000
1522246794015,37,q2029,b,31666
1522246794091,37,q2030,d,31666
1522246794197,37,q2028,a,31666
1522246981654,38,q2027,b,26666
1522246981699,38,q2025,b,26666
1522246981709,38,q2026,b,26666
1522247310153,39,q1868,b,28000
1522247310176,39,q1866,b,28000
1522247310182,39,q1867,a,28000
1522247471807,40,q2033,c,33666
1522247471880,40,q2032,b,33666
1522247471996,40,q2031,d,33666
1522247862246,41,q2518,c,26000
1522247862309,41,q2517,b,26000
1522247862350,41,q2519,a,26000
1522247901050,42,q287,a,11000
1522247925496,43,q11261,b,16000
1522247965987,44,q639,b,17000
1522247994961,45,q1315,c,18000
1522248034500,46,q379,a,9000
1522248252585,47,q6514,a,34000
1522248321676,48,q5348,d,25000
1522248339149,49,q4166,b,9000
1522248389407,50,q8877,c,15000
1522248418104,51,q8658,a,19000
1522248478720,52,q6735,d,33000
1522248528103,53,q4533,a,23000
1522248594084,54,q8640,b,21000
1522248609933,55,q4553,d,6000
1522248637536,56,q6494,c,16000
1522248663321,57,q4856,a,14000
1522248683058,58,q8873,b,10000
1522248709278,59,q3935,b,15000
1522248768040,60,q6501,d,23000
1522248794280,61,q4783,c,13000
1522248854602,62,q8603,a,28000
