timestamp,solving_id,question_id,user_answer,elapsed_time
1526052424725,1,q8098,b,34000
1526052453868,2,q8074,c,26000
1526052485131,3,q176,d,28000
1526052507802,4,q1279,c,19000
1526052616348,5,q2067,d,35000
1526052617135,5,q2068,b,35000
1526052617920,5,q2069,a,35000
1526052722095,6,q3411,a,33666
1526052722859,6,q3412,c,33666
1526052724111,6,q3413,a,33666
1526052848600,7,q2991,b,39666
1526052849364,7,q2992,a,39666
1526052850266,7,q2993,c,39666
1526052991243,8,q2628,c,45666
1526052992196,8,q2629,b,45666
1526052992926,8,q2630,b,45666
1526053026666,9,q4555,d,31000
1526053055188,10,q4178,c,25000
1526053113073,11,q4761,b,55000
1526053145944,12,q6185,b,30000
1526053188614,13,q6243,d,40000
1526053220440,14,q6442,b,29000
1526053347192,15,q6981,b,31000
1526053348391,15,q6982,b,31000
1526053349258,15,q6983,c,31000
1526053350056,15,q6984,c,31000
1526053547557,16,q7335,c,48500
1526053548054,16,q7336,d,48500
1526053548474,16,q7337,d,48500
1526053548971,16,q7338,c,48500
1526054020811,17,q4627,a,25000
1526054069826,18,q4600,b,12000
1526054129755,19,q4288,d,53000
1526054158830,20,q9567,b,22000
1526054189839,21,q3763,d,17000
1526054228715,22,q6752,b,25000
1526054260159,23,q9579,c,25000
1526054326988,24,q8991,d,38000
1526054394349,25,q6186,d,50000
1526054470263,26,q6138,b,55000
1526082624515,27,q1013,a,19000
1526082665912,28,q1093,b,16000
1526082721228,29,q1356,c,22000
1526082871162,30,q11259,b,20000
1526088649206,31,q772,b,18000
1526088759707,32,q1167,b,17000
1526088776632,33,q885,a,10000
1526088842159,34,q11249,b,23000
1526088921408,35,q284,c,17000
1526088990062,36,q1079,b,17000
1526137369213,37,q3911,d,16000
1526137401567,38,q10060,a,22000
1526137462270,39,q5328,b,25000
1526137498803,40,q5688,d,27000
1526137593674,41,q6071,b,49000
1526137883233,42,q9862,b,16000
1526137905844,43,q4446,a,15000
1526137969919,44,q5242,a,44000
1526138049466,45,q4479,b,30000
1526138100262,46,q9886,c,20000
1526138214499,47,q639,b,26000
1526138302230,48,q11261,b,20000
1526138404153,49,q395,c,18000
1526138477301,50,q647,b,22000
1526138533193,51,q221,a,21000
1526138608607,52,q11263,b,18000
1526138679593,53,q1035,b,16000
1526138734350,54,q359,b,16000
1526138777367,55,q708,c,19000
1526138857092,56,q11262,a,17000
1526258123821,57,q657,a,15000
1526258189334,58,q278,a,22000
1526258254121,59,q965,a,15000
1526258307514,60,q295,c,16000
1526258393878,61,q686,b,18000
1526258471366,62,q919,a,19000
1526258559165,63,q901,b,16000
1526258619221,64,q714,a,17000
1526258690375,65,q202,b,20000
1526258764226,66,q212,b,19000
1526258922533,67,q6318,c,40000
1526259066489,68,q5663,b,59000
1526259802210,69,q6138,d,24000
1526259819904,70,q5663,a,11000
1526259853677,71,q6740,c,15000
1526259896631,72,q10125,d,19000
1526259952525,73,q4886,c,11000
1526260082280,74,q6760,c,28000
1526260199449,75,q5659,c,14000
1526269673914,76,q5899,c,17000
1526269699050,77,q4060,b,16000
1526269749224,78,q4022,b,13000
1526343209086,79,q4178,c,10000
1526343303006,80,q8788,a,21000
1526355123261,81,q706,a,17000
1526355190909,82,q1300,b,18000
1526355253953,83,q616,c,17000
1526355329064,84,q745,a,17000
1526355399582,85,q402,c,18000
1526355445823,86,q1177,a,17000
1526355512146,87,q987,a,19000
1526355610987,88,q955,a,20000
1526355704652,89,q289,b,17000
1526355768399,90,q443,c,18000
1526356036308,91,q6509,a,71000
1526356103104,92,q4559,b,7000
1526356129916,93,q4502,a,18000
1526356165221,94,q10007,a,15000
1526356203462,95,q6185,b,13000
1526356244798,96,q4564,a,8000
1526356273163,97,q4486,d,21000
1526356317963,98,q10242,d,16000
1526433068800,99,q467,a,17000
1526433102504,100,q439,b,19000
1526433162675,101,q786,b,13000
1526433193406,102,q918,c,15000
1526433238506,103,q575,b,17000
1526433279179,104,q555,c,27000
1526433348993,105,q250,c,20000
1526433393290,106,q422,a,16000
1526433452773,107,q722,a,16000
1526433497626,108,q328,b,18000
1526433629214,109,q5493,a,76000
1526433763235,110,q6213,b,50000
1526433817930,111,q4402,a,6000
1526433846846,112,q8498,a,22000
1526433885703,113,q6336,a,20000
1526433940081,114,q5564,a,12000
1526434020452,115,q5683,a,21000
